Incident Reference,new_date_utc,fold,candidate_main_E0,candidate_main_R0c,candidate_weather_E0,candidate_weather_R0c
FREP-13630-O,2023-03-31,4,True,True,False,False
FREP-13631-O,2023-03-31,4,True,True,False,False
FREP-13633-W,2021-09-05,4,True,True,False,False
FREP-13634-O,2023-05-25,0,True,True,False,False
FREP-13634-W,2021-09-05,4,True,True,False,False
FREP-13642-O,2023-04-24,4,True,True,False,False
FREP-13646-O,2023-03-31,4,True,True,False,False
FREP-13646-W,2021-09-08,3,True,True,True,True
FREP-13679-O,2023-04-03,1,True,True,False,False
FREP-13691-O,2023-04-04,1,True,True,False,False
FREP-13704-W,2021-09-15,1,True,True,False,False
FREP-13707-W,2021-09-16,2,True,True,True,True
FREP-13730-O,2023-05-09,4,True,True,False,False
FREP-13731-W,2021-09-22,4,True,True,False,False
FREP-13743-O,2023-04-05,0,True,True,False,False
FREP-13748-W,2021-09-22,4,True,True,False,False
FREP-13757-O,2023-04-07,2,True,True,False,False
FREP-13765-O,2023-04-10,4,True,True,False,False
FREP-13766-O,2023-04-10,4,True,True,False,False
FREP-13766-W,2021-09-28,2,True,True,True,True
FREP-13767-O,2023-04-11,4,True,True,False,False
FREP-13767-W,2021-09-30,4,True,True,False,False
FREP-13770-O,2023-04-11,4,True,True,False,False
FREP-137732-G,2021-04-13,4,True,True,False,False
FREP-13776-W,2021-10-01,3,True,True,False,False
FREP-13782-W,2021-10-01,3,True,True,False,False
FREP-13813-W,2021-10-20,2,True,True,True,True
FREP-13818-O,2023-04-20,4,True,True,False,False
FREP-13823-W,2021-10-27,3,True,True,False,False
FREP-13830-O,2023-04-14,3,True,True,False,False
FREP-13839-W,2021-10-27,3,True,True,False,False
FREP-13848-O,2023-04-17,4,True,True,False,False
FREP-13880-W,2021-11-18,1,True,True,False,False
FREP-13889-O,2023-04-18,4,True,True,False,False
FREP-13892-O,2023-04-19,3,True,True,False,False
FREP-138921-G,2023-01-13,3,True,True,False,False
FREP-13895-O,2023-04-19,3,True,True,False,False
FREP-13896-O,2023-04-19,3,True,True,False,False
FREP-13900-W,2021-11-28,4,True,True,False,False
FREP-13911-W,2021-12-16,1,True,True,False,False
FREP-13935-O,2023-04-20,4,True,True,False,False
FREP-13963-W,2022-01-01,0,True,True,False,False
FREP-13965-W,2022-01-26,4,True,True,False,False
FREP-13969-O,2023-05-17,1,True,True,False,False
FREP-13976-W,2022-01-09,4,True,True,False,False
FREP-13978-O,2023-05-15,4,True,True,False,False
FREP-13989-W,2022-01-18,0,True,True,False,False
FREP-13999-O,2023-04-24,4,True,True,False,False
FREP-14000-O,2023-04-24,4,True,True,False,False
FREP-14000-W,2022-01-30,2,True,True,False,False
FREP-14004-W,2022-01-30,2,True,True,False,False
FREP-14006-W,2022-01-31,2,True,True,False,False
FREP-14019-W,2022-02-09,3,True,True,False,False
FREP-14023-W,2022-02-05,3,True,True,False,False
FREP-14030-W,2022-02-06,1,True,True,False,False
FREP-14031-W,2022-02-06,1,True,True,True,True
FREP-14036-W,2022-02-06,1,True,True,False,False
FREP-14038-W,2022-02-06,1,True,True,False,False
FREP-14040-O,2023-05-25,0,True,True,False,False
FREP-14042-W,2022-02-06,1,True,True,False,False
FREP-14043-W,2022-02-06,1,True,True,False,False
FREP-14057-O,2023-05-04,4,True,True,False,False
FREP-14080-W,2022-02-18,0,True,True,True,True
FREP-14081-W,2022-02-18,0,True,True,True,True
FREP-14082-W,2022-02-18,0,True,True,True,True
FREP-14088-W,2022-02-18,0,True,True,True,True
FREP-14089-W,2022-02-18,0,True,True,True,True
FREP-14095-W,2022-02-18,0,True,True,True,True
FREP-14097-W,2022-02-18,0,True,True,True,True
FREP-140970-G,2023-01-12,0,True,True,False,False
FREP-14098-W,2022-02-18,0,True,True,True,True
FREP-14100-W,2022-02-18,0,True,True,True,True
FREP-14105-W,2022-02-18,0,True,True,True,True
FREP-14111-W,2022-02-18,0,True,True,True,True
FREP-14112-O,2023-04-28,1,True,True,False,False
FREP-14113-W,2022-02-18,0,True,True,True,True
FREP-14116-O,2024-02-04,1,True,True,False,False
FREP-14118-O,2023-04-28,1,True,True,False,False
FREP-14120-O,2023-04-28,1,True,True,False,False
FREP-14122-W,2022-02-18,0,True,True,True,True
FREP-14123-W,2022-02-18,0,True,True,True,True
FREP-14126-W,2022-02-20,3,True,True,True,True
FREP-14128-W,2022-02-18,0,True,True,False,False
FREP-14129-W,2022-02-18,0,True,True,True,True
FREP-14132-W,2022-02-21,3,True,True,True,True
FREP-14133-W,2022-02-20,3,True,True,True,True
FREP-14142-W,2022-02-18,0,True,True,True,True
FREP-14147-W,2022-02-19,1,True,True,False,False
FREP-14154-W,2022-02-19,1,True,True,True,True
FREP-14159-O,2023-05-05,3,True,True,False,False
FREP-14164-W,2022-02-19,1,True,True,True,True
FREP-14166-W,2022-02-19,1,True,True,True,True
FREP-14167-W,2022-02-18,0,True,True,True,True
FREP-14171-W,2022-02-18,0,True,True,True,True
FREP-14172-W,2022-02-20,3,True,True,True,True
FREP-14174-W,2022-02-20,3,True,True,False,False
FREP-14178-W,2022-02-20,3,True,True,True,True
FREP-14184-O,2023-05-06,0,True,True,False,False
FREP-14185-W,2022-02-20,3,True,True,True,True
FREP-14186-W,2022-02-20,3,True,True,True,True
FREP-14188-O,2023-05-07,1,True,True,False,False
FREP-14188-W,2022-02-20,3,True,True,True,True
FREP-14189-W,2022-02-20,3,True,True,True,True
FREP-14191-W,2022-02-18,0,True,True,True,True
FREP-14192-W,2022-02-20,3,True,True,True,True
FREP-14193-O,2023-05-08,4,True,True,False,False
FREP-14196-W,2022-02-20,3,True,True,True,True
FREP-14200-W,2022-02-19,1,True,True,True,True
FREP-14203-W,2022-02-21,3,True,True,True,True
FREP-14204-W,2022-02-21,3,True,True,False,False
FREP-14211-O,2023-05-11,2,True,True,False,False
FREP-14214-W,2022-02-21,3,True,True,False,False
FREP-14217-O,2023-05-11,2,True,True,False,False
FREP-14225-W,2022-02-21,3,True,True,False,False
FREP-14230-W,2022-02-19,1,True,True,True,True
FREP-14231-W,2022-02-21,3,True,True,True,True
FREP-14233-W,2022-02-22,4,True,True,True,True
FREP-142338-Z,2022-01-11,1,True,True,False,False
FREP-14234-O,2023-05-12,0,True,True,False,False
FREP-14235-O,2023-05-12,0,True,True,False,False
FREP-14235-W,2022-02-22,4,True,True,False,False
FREP-14253-O,2023-05-12,0,True,True,False,False
FREP-14257-O,2023-05-12,0,True,True,False,False
FREP-14259-O,2023-05-12,0,True,True,False,False
FREP-14264-O,2023-06-05,4,True,True,False,False
FREP-14269-W,2022-02-18,0,True,True,True,True
FREP-14273-O,2023-05-25,0,True,True,False,False
FREP-14275-W,2022-02-25,0,True,True,False,False
FREP-14282-O,2023-05-15,4,True,True,False,False
FREP-14282-W,2022-05-03,2,True,True,False,False
FREP-14283-O,2023-05-17,1,True,True,False,False
FREP-14287-W,2022-03-09,3,True,True,False,False
FREP-14289-O,2023-05-16,4,True,True,False,False
FREP-14290-W,2022-03-19,1,True,True,False,False
FREP-14292-O,2023-05-25,0,True,True,False,False
FREP-14293-O,2023-06-23,1,True,True,False,False
FREP-14295-O,2023-06-09,3,True,True,False,False
FREP-14296-O,2023-05-24,2,True,True,False,False
FREP-14300-O,2023-06-19,2,True,True,False,False
FREP-14318-O,2023-05-16,4,True,True,False,False
FREP-14323-O,2023-06-14,1,True,True,False,False
FREP-14324-W,2022-02-18,0,True,True,True,True
FREP-14325-O,2023-06-19,2,True,True,False,False
FREP-14325-W,2022-02-18,0,True,True,True,True
FREP-14332-W,2022-04-09,4,True,True,False,False
FREP-14333-O,2023-06-28,3,True,True,False,False
FREP-14337-W,2022-04-10,0,True,True,False,False
FREP-14344-W,2022-04-11,1,True,True,False,False
FREP-14345-W,2022-02-18,0,True,True,True,True
FREP-14346-W,2022-02-20,3,True,True,True,True
FREP-14347-W,2022-02-18,0,True,True,True,True
FREP-14355-O,2023-06-09,3,True,True,False,False
FREP-14357-W,2022-04-22,1,True,True,False,False
FREP-14370-O,2023-07-03,1,True,True,False,False
FREP-14399-W,2022-06-07,1,True,True,False,False
FREP-14401-O,2023-06-08,0,True,True,False,False
FREP-144075-Z,2021-04-22,0,True,True,False,False
FREP-14435-W,2022-06-16,0,True,True,False,False
FREP-14456-O,2023-06-06,2,True,True,False,False
FREP-14466-W,2022-07-18,2,True,True,False,False
FREP-14473-W,2022-07-19,1,True,True,False,False
FREP-14474-W,2022-07-19,1,True,True,True,True
FREP-14478-W,2022-07-19,1,True,True,True,True
FREP-14479-W,2022-07-19,1,True,True,True,True
FREP-14484-O,2023-06-13,4,True,True,False,False
FREP-14494-O,2023-07-04,2,True,True,False,False
FREP-14505-O,2023-07-11,2,True,True,False,False
FREP-14506-O,2023-07-10,4,True,True,False,False
FREP-14549-O,2023-07-10,4,True,True,False,False
FREP-14554-O,2023-06-12,0,True,True,False,False
FREP-14566-W,2022-09-02,1,True,True,False,False
FREP-14592-W,2022-09-13,1,True,True,False,False
FREP-14599-W,2022-09-13,1,True,True,False,False
FREP-14621-O,2023-06-18,1,True,True,True,True
FREP-14623-W,2022-09-22,4,True,True,False,False
FREP-14632-W,2022-09-26,3,True,True,False,False
FREP-14636-W,2022-10-03,4,True,True,False,False
FREP-14654-O,2023-07-24,3,True,True,False,False
FREP-14661-W,2022-09-30,0,True,True,False,False
FREP-14664-W,2022-10-02,0,True,True,False,False
FREP-14670-O,2023-11-02,2,True,True,False,False
FREP-146799-G,2023-01-13,3,True,True,False,False
FREP-14684-W,2022-10-05,0,True,True,True,True
FREP-14688-W,2022-10-05,0,True,True,False,False
FREP-14697-W,2022-10-05,0,True,True,True,True
FREP-146988-J,2022-12-05,3,True,True,False,False
FREP-14715-W,2022-10-20,1,True,True,True,True
FREP-147281-Z,2021-09-02,0,True,True,False,False
FREP-14747-W,2022-10-23,0,True,True,True,True
FREP-14748-W,2022-10-23,0,True,True,False,False
FREP-14752-W,2022-10-24,4,True,True,False,False
FREP-14761-O,2024-02-04,1,True,True,False,False
FREP-14770-O,2023-07-17,2,True,True,False,False
FREP-14773-W,2022-10-26,2,True,True,True,True
FREP-14783-O,2023-07-27,2,True,True,False,False
FREP-14786-W,2022-10-26,2,True,True,False,False
FREP-14796-W,2022-11-01,2,True,True,True,True
FREP-14800-V,2024-01-15,4,True,True,False,False
FREP-14804-W,2022-11-01,2,True,True,False,False
FREP-14808-O,2023-08-16,3,True,True,False,False
FREP-14809-W,2022-11-02,0,True,True,False,False
FREP-14819-O,2024-01-03,3,True,True,False,False
FREP-14837-W,2022-11-08,2,True,True,False,False
FREP-14844-O,2023-10-12,3,True,True,False,False
FREP-14853-W,2022-11-10,0,True,True,False,False
FREP-14861-O,2023-08-08,1,True,True,False,False
FREP-14863-O,2023-11-02,2,True,True,False,False
FREP-14868-W,2022-11-10,0,True,True,False,False
FREP-14874-O,2023-08-11,0,True,True,False,False
FREP-14891-O,2023-11-02,2,True,True,False,False
FREP-14893-W,2023-05-03,3,True,True,False,False
FREP-14904-O,2023-11-02,2,True,True,False,False
FREP-14908-O,2023-08-21,4,True,True,False,False
FREP-14913-W,2022-11-11,3,True,True,False,False
FREP-14931-W,2022-11-14,0,True,True,False,False
FREP-14934-O,2023-08-23,0,True,True,False,False
FREP-14934-W,2022-11-14,0,True,True,False,False
FREP-14947-O,2023-08-16,3,True,True,False,False
FREP-14948-O,2023-08-07,2,True,True,False,False
FREP-14956-O,2023-08-18,4,True,True,False,False
FREP-14964-W,2022-11-23,3,True,True,True,True
FREP-14972-W,2022-11-23,3,True,True,False,False
FREP-14979-W,2022-11-23,3,True,True,False,False
FREP-14985-O,2023-08-22,0,True,True,False,False
FREP-14986-W,2022-11-24,4,True,True,False,False
FREP-14988-W,2022-11-24,4,True,True,False,False
FREP-14991-W,2022-11-24,4,True,True,True,True
FREP-149950-G,2023-01-12,0,True,True,False,False
FREP-149965-Z,2024-03-04,0,True,True,False,False
FREP-15004-O,2023-09-14,1,True,True,False,False
FREP-15017-W,2022-11-25,1,True,True,False,False
FREP-15021-W,2022-11-25,1,True,True,False,False
FREP-15025-O,2023-11-02,2,True,True,False,False
FREP-15046-W,2022-12-07,1,True,True,False,False
FREP-15047-O,2023-11-02,2,True,True,False,False
FREP-15047-W,2022-12-07,1,True,True,False,False
FREP-15052-W,2022-12-10,2,True,True,False,False
FREP-150570-Z,2022-04-28,2,True,True,False,False
FREP-15065-O,2023-11-02,2,True,True,False,False
FREP-15067-W,2022-12-16,1,True,True,False,False
FREP-15076-O,2024-02-04,1,True,True,False,False
FREP-15076-W,2022-12-16,1,True,True,False,False
FREP-15079-W,2022-12-01,4,True,True,False,False
FREP-15085-O,2023-11-02,2,True,True,False,False
FREP-15094-W,2022-12-21,2,True,True,True,True
FREP-15101-O,2023-08-19,1,True,True,False,False
FREP-15103-O,2023-11-02,2,True,True,False,False
FREP-15104-W,2022-12-21,2,True,True,False,False
FREP-15106-O,2023-11-02,2,True,True,False,False
FREP-15108-O,2023-11-02,2,True,True,False,False
FREP-15128-O,2023-11-03,3,True,True,False,False
FREP-15130-O,2023-11-03,3,True,True,False,False
FREP-15160-O,2023-09-07,2,True,True,False,False
FREP-15162-W,2023-01-19,0,True,True,True,True
FREP-15163-O,2023-10-04,2,True,True,False,False
FREP-15164-O,2023-09-25,0,True,True,False,False
FREP-151651-J,2022-03-02,4,True,True,False,False
FREP-15185-O,2023-10-05,0,True,True,False,False
FREP-15193-O,2023-09-14,1,True,True,False,False
FREP-15197-W,2023-02-07,1,True,True,False,False
FREP-15198-W,2023-02-06,4,True,True,False,False
FREP-152017-Z,2023-11-07,2,True,True,False,False
FREP-15202-W,2023-02-06,4,True,True,False,False
FREP-15213-W,2023-02-06,4,True,True,False,False
FREP-15222-O,2023-10-02,4,True,True,False,False
FREP-15243-O,2023-09-08,4,True,True,False,False
FREP-152460-J,2022-08-11,3,True,True,False,False
FREP-15261-O,2023-12-04,0,True,True,False,False
FREP-15281-O,2023-09-27,0,True,True,False,False
FREP-15298-O,2023-10-23,0,True,True,False,False
FREP-15306-O,2023-10-19,1,True,True,False,False
FREP-15319-O,2023-10-18,3,True,True,False,False
FREP-15320-W,2023-02-27,1,True,True,False,False
FREP-15329-W,2023-03-02,3,True,True,False,False
FREP-15333-O,2023-09-18,3,True,True,False,False
FREP-153378-Z,2022-11-12,4,True,True,False,False
FREP-15348-O,2023-10-06,3,True,True,False,False
FREP-15372-O,2023-09-20,3,True,True,False,False
FREP-15375-O,2023-09-23,4,True,True,False,False
FREP-15377-O,2023-09-21,4,True,True,False,False
FREP-15379-O,2023-09-21,4,True,True,False,False
FREP-15384-O,2023-09-21,4,True,True,True,True
FREP-15399-O,2023-09-23,4,True,True,False,False
FREP-15404-O,2023-09-23,4,True,True,False,False
FREP-15418-W,2023-04-04,1,True,True,False,False
FREP-15425-O,2023-11-22,0,True,True,False,False
FREP-15426-W,2023-03-18,4,True,True,False,False
FREP-15429-W,2023-03-18,4,True,True,False,False
FREP-15430-W,2023-03-18,4,True,True,False,False
FREP-154318-J,2022-04-29,1,True,True,False,False
FREP-15435-W,2023-03-21,4,True,True,False,False
FREP-15436-W,2023-03-22,3,True,True,True,True
FREP-15445-W,2023-03-28,0,True,True,False,False
FREP-15446-W,2023-03-28,0,True,True,False,False
FREP-15447-O,2023-09-28,1,True,True,False,False
FREP-15448-W,2023-03-29,0,True,True,False,False
FREP-15451-O,2023-09-28,1,True,True,False,False
FREP-15453-O,2023-10-01,3,True,True,False,False
FREP-15455-O,2023-09-30,1,True,True,False,False
FREP-15461-O,2023-11-22,0,True,True,False,False
FREP-15462-O,2023-11-22,0,True,True,False,False
FREP-15463-W,2024-01-30,1,True,True,False,False
FREP-154830-Z,2024-02-06,0,True,True,False,False
FREP-15491-W,2023-04-11,4,True,True,True,True
FREP-15493-O,2023-11-22,0,True,True,False,False
FREP-15497-O,2023-10-11,4,True,True,False,False
FREP-15498-W,2023-04-13,3,True,True,False,False
FREP-15499-O,2023-10-06,3,True,True,False,False
FREP-15514-O,2023-11-03,3,True,True,False,False
FREP-15516-W,2023-04-25,1,True,True,False,False
FREP-15520-O,2023-11-21,4,True,True,False,False
FREP-15521-O,2023-11-08,3,True,True,False,False
FREP-15521-W,2023-04-27,0,True,True,False,False
FREP-15527-O,2024-02-01,0,True,True,False,False
FREP-15536-W,2023-04-27,0,True,True,False,False
FREP-15540-W,2023-04-28,1,True,True,False,False
FREP-15541-W,2023-04-28,1,True,True,False,False
FREP-15544-W,2023-05-01,3,True,True,True,True
FREP-15548-O,2023-10-11,4,True,True,False,False
FREP-15550-O,2023-10-17,2,True,True,False,False
FREP-155515-Z,2021-06-29,1,True,True,False,False
FREP-15557-W,2023-06-06,2,True,True,False,False
FREP-15568-O,2023-10-12,3,True,True,False,False
FREP-155756-Z,2022-03-01,0,True,True,False,False
FREP-15576-O,2024-02-02,2,True,True,False,False
FREP-15592-O,2023-11-22,0,True,True,False,False
FREP-155984-J,2021-12-16,1,True,True,False,False
FREP-15637-O,2023-10-13,4,True,True,False,False
FREP-15638-O,2023-10-14,0,True,True,False,False
FREP-15649-O,2023-10-30,4,True,True,False,False
FREP-15655-O,2023-11-22,0,True,True,False,False
FREP-156575-Z,2023-08-22,0,True,True,False,False
FREP-15659-W,2023-06-21,1,True,True,True,True
FREP-15679-O,2024-02-04,1,True,True,False,False
FREP-15704-O,2024-03-03,2,True,True,False,False
FREP-157059-J,2021-09-20,4,True,True,False,False
FREP-157149-J,2022-10-25,0,True,True,False,False
FREP-157154-J,2022-05-23,4,True,True,False,False
FREP-157297-Z,2022-05-11,2,True,True,False,False
FREP-15732-O,2023-11-20,1,True,True,False,False
FREP-15746-O,2023-06-19,2,True,True,False,False
FREP-157466-Z,2021-12-19,0,True,True,False,False
FREP-15747-O,2024-02-02,2,True,True,False,False
FREP-15748-O,2023-06-13,4,True,True,False,False
FREP-15775-W,2023-08-10,1,True,True,False,False
FREP-157880-G,2022-10-01,2,True,True,False,False
FREP-15793-O,2023-10-31,4,True,True,False,False
FREP-15801-W,2023-07-15,1,True,True,True,True
FREP-15804-W,2023-07-15,1,True,True,True,True
FREP-15816-O,2024-03-08,1,True,True,False,False
FREP-15819-O,2023-11-02,2,True,True,True,True
FREP-15824-W,2023-07-20,0,True,True,False,False
FREP-15828-O,2024-02-04,1,True,True,False,False
FREP-15844-O,2023-11-13,3,True,True,False,False
FREP-15855-W,2023-08-07,2,True,True,False,False
FREP-15873-W,2023-08-26,0,True,True,False,False
FREP-158897-J,2021-05-29,1,True,True,False,False
FREP-15903-O,2024-01-17,1,True,True,False,False
FREP-15912-O,2023-12-17,4,True,True,False,False
FREP-15917-O,2023-12-08,1,True,True,False,False
FREP-159335-J,2022-01-14,2,True,True,False,False
FREP-15937-O,2023-11-14,2,True,True,True,True
FREP-15940-O,2023-11-14,2,True,True,False,False
FREP-159496-G,2023-01-12,0,True,True,False,False
FREP-159702-J,2022-03-10,0,True,True,False,False
FREP-15978-W,2023-10-09,1,True,True,False,False
FREP-15979-O,2023-12-08,1,True,True,False,False
FREP-15979-W,2023-10-09,1,True,True,False,False
FREP-159912-J,2022-04-28,2,True,True,False,False
FREP-159985-J,2022-10-31,0,True,True,False,False
FREP-160034-J,2022-05-18,0,True,True,False,False
FREP-16005-O,2023-12-07,0,True,True,False,False
FREP-16016-O,2024-02-04,1,True,True,False,False
FREP-16017-W,2023-10-31,4,True,True,False,False
FREP-16019-W,2023-10-31,4,True,True,False,False
FREP-16021-O,2024-02-04,1,True,True,False,False
FREP-16021-W,2023-10-31,4,True,True,False,False
FREP-16023-O,2024-02-04,1,True,True,False,False
FREP-16025-O,2024-02-04,1,True,True,False,False
FREP-16031-W,2023-11-02,2,True,True,True,True
FREP-16032-O,2024-02-04,1,True,True,False,False
FREP-16032-W,2023-11-02,2,True,True,True,True
FREP-16036-W,2023-11-02,2,True,True,False,False
FREP-16039-W,2023-11-02,2,True,True,True,True
FREP-16043-W,2023-11-03,3,True,True,False,False
FREP-16044-W,2023-11-02,2,True,True,True,True
FREP-16045-W,2023-11-02,2,True,True,True,True
FREP-16054-O,2024-02-04,1,True,True,False,False
FREP-16058-O,2024-02-04,1,True,True,False,False
FREP-160673-J,2022-06-30,3,True,True,False,False
FREP-160837-G,2023-09-28,1,True,True,False,False
FREP-16086-O,2024-02-04,1,True,True,False,False
FREP-16088-O,2024-02-04,1,True,True,False,False
FREP-16088-W,2023-12-19,0,True,True,False,False
FREP-16090-O,2024-02-04,1,True,True,False,False
FREP-16091-W,2023-12-19,0,True,True,False,False
FREP-16094-O,2023-11-23,2,True,True,False,False
FREP-16109-O,2023-11-27,3,True,True,False,False
FREP-16110-O,2023-11-27,3,True,True,True,True
FREP-16112-O,2024-02-02,2,True,True,False,False
FREP-16116-O,2023-12-06,3,True,True,False,False
FREP-16116-W,2024-01-02,4,True,True,True,True
FREP-161161-Z,2023-12-05,4,True,True,False,False
FREP-16118-W,2024-01-02,4,True,True,True,True
FREP-16121-O,2024-02-02,2,True,True,False,False
FREP-16125-W,2024-01-02,4,True,True,True,True
