Incident Reference,incident_date_utc,cause_group_official,customers_v2_event_excl_reinterruptions,duration_B_full_span_hours
FREP-268115-J,2021-07-12,weather_natural,659.0,0.9666666666666668
FREP-268067-G,2022-02-20,weather_natural,1.0,96.25
FREP-268173-G,2022-02-19,weather_natural,16.0,33.78333333333333
FREP-267923-G,2022-02-20,weather_natural,4.0,54.2
FREP-267962-G,2022-02-19,weather_natural,14.0,87.4
FREP-267977-G,2022-02-19,weather_natural,9.0,129.45
FREP-268034-G,2022-02-20,weather_natural,8.0,5.35
FREP-268063-G,2022-02-18,weather_natural,1.0,89.5
FREP-268299-G,2022-02-18,weather_natural,855.0,72.48333333333333
FREP-268345-G,2022-02-19,weather_natural,4.0,124.0
FREP-268351-G,2022-02-19,weather_natural,3817.0,43.88333333333333
FREP-268453-G,2022-02-19,weather_natural,13.0,119.1
FREP-268545-G,2022-02-19,weather_natural,198.0,46.9
FREP-266616-G,2022-02-16,weather_natural,1187.0,1.3
FREP-266624-G,2022-02-16,weather_natural,1.0,3.3833333333333333
FREP-266643-G,2022-02-16,weather_natural,116.0,1.5833333333333333
FREP-267094-G,2022-02-18,weather_natural,1059.0,35.233333333333334
FREP-267007-G,2022-02-18,weather_natural,1299.0,3.033333333333333
FREP-267051-G,2022-02-18,weather_natural,343.0,79.5
FREP-267031-G,2022-02-18,weather_natural,3029.0,32.916666666666664
FREP-267037-G,2022-02-18,weather_natural,488.0,98.7
FREP-267072-G,2022-02-18,weather_natural,514.0,74.4
FREP-267080-G,2022-02-18,weather_natural,767.0,75.26666666666667
FREP-267109-G,2022-02-18,weather_natural,315.0,15.583333333333334
FREP-267147-G,2022-02-18,weather_natural,1196.0,34.38333333333333
FREP-267171-G,2022-02-18,weather_natural,1630.0,101.95
FREP-256084-G,2021-10-04,weather_natural,743.0,32.766666666666666
FREP-256114-G,2021-10-03,weather_natural,9.0,18.33333333333333
FREP-256254-G,2021-10-05,weather_natural,466.0,27.216666666666665
FREP-256138-G,2021-10-02,weather_natural,403.0,23.116666666666667
FREP-85953-V,2023-06-20,weather_natural,236.0,5.0
FREP-85993-V,2023-06-20,weather_natural,293.0,2.85
FREP-85968-V,2023-06-20,weather_natural,1205.0,16.616666666666667
FREP-85991-V,2023-06-21,weather_natural,474.0,18.766666666666666
FREP-9418-O,2022-02-18,weather_natural,34.0,2.6333333333333333
FREP-9415-O,2022-02-18,weather_natural,25.0,102.36666666666666
FREP-9535-O,2022-02-19,weather_natural,311.0,36.46666666666667
FREP-9459-O,2022-02-18,weather_natural,13.0,93.28333333333332
FREP-9458-O,2022-02-21,weather_natural,1.0,3.433333333333333
FREP-9478-O,2022-02-18,weather_natural,1130.0,70.66666666666667
FREP-76890-V,2022-02-18,weather_natural,36.0,29.383333333333333
FREP-76762-V,2022-02-18,weather_natural,14.0,4.916666666666667
FREP-76794-V,2022-02-20,weather_natural,98.0,46.8
FREP-76792-V,2022-02-18,weather_natural,2.0,97.18333333333334
FREP-76823-V,2022-02-18,weather_natural,64.0,96.11666666666666
FREP-76746-V,2022-02-20,weather_natural,1.0,117.4
FREP-76939-V,2022-02-18,weather_natural,1.0,93.16666666666669
FREP-76797-V,2022-02-18,weather_natural,5.0,125.16666666666669
FREP-76940-V,2022-02-23,weather_natural,20.0,122.41666666666669
FREP-76941-V,2022-02-20,weather_natural,6.0,78.23333333333333
FREP-76828-V,2022-02-20,weather_natural,16.0,32.083333333333336
FREP-76888-V,2022-02-18,weather_natural,55.0,106.91666666666669
FREP-76898-V,2022-02-18,weather_natural,3.0,125.06666666666666
FREP-77086-V,2022-02-19,weather_natural,543.0,6.816666666666666
FREP-77089-V,2022-02-19,weather_natural,251.0,100.11666666666666
FREP-77158-V,2022-02-21,weather_natural,1.0,75.81666666666666
FREP-77178-C,2023-07-15,weather_natural,390.0,2.85
FREP-77238-C,2023-07-15,weather_natural,403.0,5.45
FREP-77327-V,2022-02-22,weather_natural,15.0,52.05
FREP-77314-V,2022-02-22,weather_natural,22.0,64.51666666666667
FREP-77036-C,2023-07-12,weather_natural,99.0,2.466666666666667
FREP-77064-C,2023-07-13,weather_natural,552.0,4.166666666666667
FREP-77067-V,2022-02-19,weather_natural,348.0,125.16666666666669
FREP-77097-V,2022-02-19,weather_natural,101.0,41.61666666666667
FREP-77103-C,2023-07-14,weather_natural,382.0,2.55
FREP-77137-V,2022-02-20,weather_natural,1.0,23.4
FREP-77148-C,2023-07-15,weather_natural,294.0,3.683333333333333
FREP-77162-V,2022-02-20,weather_natural,750.0,66.36666666666666
FREP-77210-V,2022-02-19,weather_natural,8.0,116.18333333333334
FREP-77212-C,2023-07-15,weather_natural,179.0,2.433333333333333
FREP-77217-C,2023-07-15,weather_natural,208.0,6.916666666666667
FREP-77229-C,2023-07-15,weather_natural,300.0,5.666666666666667
FREP-77285-V,2022-02-21,weather_natural,15.0,65.21666666666667
FREP-77289-C,2023-07-16,weather_natural,800.0,9.183333333333334
FREP-77505-C,2023-07-17,weather_natural,174.0,7.133333333333334
FREP-77457-C,2023-07-17,weather_natural,4.0,1.0
FREP-77521-C,2023-07-17,weather_natural,250.0,0.55
FREP-77814-V,2022-02-19,weather_natural,0.0,0.1666666666666666
FREP-77933-C,2023-07-24,weather_natural,282.0,0.7333333333333333
FREP-78148-V,2022-03-31,weather_natural,10.0,5.9
FREP-78164-V,2022-02-18,weather_natural,234.0,78.85
FREP-78167-V,2022-02-18,weather_natural,558.0,70.66666666666667
FREP-78451-V,2022-02-21,weather_natural,1831.0,2.3833333333333333
FREP-78432-V,2022-02-20,weather_natural,782.0,124.63333333333334
FREP-78845-C,2023-09-05,weather_natural,81.0,2.5166666666666666
FREP-79208-V,2022-06-05,weather_natural,9.0,1.6833333333333331
FREP-79430-C,2023-09-19,weather_natural,649.0,6.516666666666667
FREP-79451-C,2023-09-19,weather_natural,75.0,3.1333333333333333
FREP-79460-C,2023-09-19,weather_natural,42.0,4.033333333333333
FREP-84061-V,2023-03-13,weather_natural,1.0,6.05
FREP-84043-V,2023-03-13,weather_natural,108.0,5.7
FREP-84593-V,2023-03-31,weather_natural,365.0,2.4
FREP-82844-V,2022-12-30,weather_natural,666.0,5.466666666666667
FREP-82558-V,2022-12-12,weather_natural,9.0,14.783333333333331
FREP-256748-G,2021-10-21,weather_natural,994.0,4.866666666666666
FREP-256752-G,2021-10-21,weather_natural,152.0,14.866666666666667
FREP-256813-Z,2021-08-22,weather_natural,0.0,1.0
FREP-256703-G,2021-10-20,weather_natural,108.0,7.166666666666667
FREP-256708-G,2021-10-21,weather_natural,453.0,9.783333333333331
FREP-256725-G,2021-10-21,weather_natural,3.0,13.216666666666669
FREP-256768-Z,2021-08-22,weather_natural,396.0,3.7666666666666666
FREP-256806-Z,2021-08-22,weather_natural,4.0,9.583333333333334
FREP-256888-Z,2021-08-22,weather_natural,384.0,1.7
FREP-257659-G,2021-11-16,weather_natural,15.0,1.6833333333333331
FREP-257601-Z,2021-08-25,weather_natural,1.0,3.683333333333333
FREP-257665-Z,2021-08-26,weather_natural,0.0,1.0
FREP-258768-G,2021-11-27,weather_natural,22.0,21.95
FREP-259139-G,2021-11-30,weather_natural,5.0,2.45
FREP-258691-G,2021-11-28,weather_natural,131.0,23.25
FREP-258703-G,2021-11-27,weather_natural,271.0,4.883333333333334
FREP-258782-G,2021-11-28,weather_natural,14.0,17.083333333333332
FREP-258793-G,2021-11-28,weather_natural,2261.0,0.9166666666666666
FREP-338069-Z,2022-11-03,weather_natural,26.0,1.2
FREP-340875-Z,2022-11-16,weather_natural,824.0,2.183333333333333
FREP-340895-Z,2022-11-16,weather_natural,1.0,4.9
FREP-340969-Z,2022-11-17,weather_natural,274.0,4.866666666666666
FREP-341651-Z,2022-11-20,weather_natural,625.0,6.65
FREP-341846-Z,2022-11-21,weather_natural,464.0,5.316666666666666
FREP-368184-Z,2023-04-10,weather_natural,100.0,3.75
FREP-368797-Z,2023-04-13,weather_natural,1.0,4.5
FREP-369660-Z,2023-04-18,weather_natural,276.0,3.7666666666666666
FREP-376844-Z,2023-06-05,weather_natural,2.0,1.1333333333333333
FREP-377083-Z,2023-06-05,weather_natural,6.0,3.4833333333333334
FREP-377017-Z,2023-06-05,weather_natural,0.0,4.95
FREP-377973-Z,2023-06-09,weather_natural,1.0,14.833333333333334
FREP-377766-Z,2023-06-09,weather_natural,5.0,13.466666666666669
FREP-378157-Z,2023-06-11,weather_natural,9.0,3.883333333333333
FREP-378225-Z,2023-06-11,weather_natural,612.0,3.683333333333333
FREP-382069-Z,2023-06-29,weather_natural,26.0,3.5
FREP-382091-Z,2023-06-29,weather_natural,5.0,4.9
FREP-382100-Z,2023-06-29,weather_natural,458.0,4.516666666666667
FREP-382846-Z,2023-07-03,weather_natural,566.0,8.2
FREP-382046-Z,2023-06-29,weather_natural,55.0,2.3666666666666667
FREP-382064-Z,2023-06-29,weather_natural,188.0,1.45
FREP-382066-Z,2023-06-29,weather_natural,285.0,5.583333333333333
FREP-382332-Z,2023-06-30,weather_natural,7.0,5.6
FREP-382773-Z,2023-07-03,weather_natural,348.0,12.166666666666666
FREP-353473-Z,2023-01-17,weather_natural,6.0,0.5333333333333333
FREP-353816-Z,2023-01-19,weather_natural,62.0,0.6333333333333333
FREP-351739-Z,2023-01-10,weather_natural,135.0,3.1166666666666667
FREP-352172-Z,2023-01-12,weather_natural,8.0,4.066666666666666
FREP-350309-Z,2023-01-03,weather_natural,226.0,8.216666666666667
FREP-350261-Z,2023-01-02,weather_natural,4.0,1.1166666666666667
FREP-268574-G,2022-02-19,weather_natural,107.0,7.25
FREP-268778-G,2022-02-21,weather_natural,6.0,79.88333333333334
FREP-268744-G,2022-02-19,weather_natural,245.0,95.58333333333331
FREP-268772-G,2022-02-19,weather_natural,99.0,58.7
FREP-268774-G,2022-02-19,weather_natural,94.0,14.666666666666666
FREP-268776-G,2022-02-19,weather_natural,40.0,112.36666666666666
FREP-268833-G,2022-02-19,weather_natural,403.0,0.05
FREP-268553-G,2022-02-19,weather_natural,242.0,50.35
FREP-268594-G,2022-02-19,weather_natural,486.0,116.3
FREP-268612-G,2022-02-20,weather_natural,4.0,122.53333333333332
FREP-268693-G,2022-02-21,weather_natural,615.0,43.083333333333336
FREP-268852-G,2022-02-19,weather_natural,190.0,27.016666666666666
FREP-268728-Z,2021-11-08,weather_natural,1.0,10.2
FREP-269035-G,2022-02-18,weather_natural,64.0,121.91666666666669
FREP-268894-G,2022-02-20,weather_natural,305.0,70.0
FREP-269116-G,2022-02-19,weather_natural,28.0,137.23333333333332
FREP-268931-G,2022-02-20,weather_natural,16.0,96.65
FREP-269014-G,2022-02-20,weather_natural,726.0,4.033333333333333
FREP-268947-G,2022-02-20,weather_natural,562.0,30.316666666666663
FREP-268978-G,2022-02-18,weather_natural,513.0,119.41666666666669
FREP-269018-G,2022-02-20,weather_natural,152.0,2.2333333333333334
FREP-269083-J,2021-07-25,weather_natural,0.0,47.88333333333333
FREP-269125-G,2022-02-24,weather_natural,5.0,97.35
FREP-269167-G,2022-02-20,weather_natural,1.0,26.8
FREP-269164-J,2021-07-25,weather_natural,85.0,13.533333333333331
FREP-269117-G,2022-02-19,weather_natural,1.0,99.73333333333332
FREP-269585-Z,2021-11-13,weather_natural,200.0,3.583333333333333
FREP-269240-G,2022-02-20,weather_natural,63.0,93.81666666666666
FREP-269244-G,2022-02-20,weather_natural,543.0,92.0
FREP-269258-G,2022-02-26,weather_natural,0.0,1.5166666666666666
FREP-269467-G,2022-02-22,weather_natural,12.0,73.33333333333333
FREP-269298-G,2022-02-20,weather_natural,1.0,18.03333333333333
FREP-269386-G,2022-03-08,weather_natural,1.0,1.3333333333333333
FREP-269412-G,2022-02-22,weather_natural,23.0,74.43333333333334
FREP-269545-G,2022-02-21,weather_natural,895.0,122.63333333333334
FREP-269364-Z,2021-11-12,weather_natural,227.0,3.25
FREP-269263-Z,2021-11-11,weather_natural,102.0,3.933333333333333
FREP-269293-G,2022-02-20,weather_natural,9551.0,11.016666666666667
FREP-269462-G,2022-02-21,weather_natural,921.0,0.0666666666666666
FREP-269320-G,2022-02-20,weather_natural,64.0,66.96666666666667
FREP-269366-G,2022-02-21,weather_natural,7.0,80.86666666666666
FREP-269678-G,2022-02-21,weather_natural,14.0,93.11666666666666
FREP-269659-G,2022-02-21,weather_natural,57.0,7.75
FREP-269697-G,2022-02-25,weather_natural,10.0,91.68333333333334
FREP-269862-G,2022-02-21,weather_natural,4416.0,0.8666666666666667
FREP-269720-G,2022-02-21,weather_natural,55.0,25.45
FREP-269751-G,2022-02-21,weather_natural,29.0,94.25
FREP-269631-G,2022-02-18,weather_natural,509.0,123.63333333333334
FREP-269632-G,2022-02-21,weather_natural,5663.0,117.26666666666668
FREP-269681-G,2022-02-21,weather_natural,0.0,0.1666666666666666
FREP-269686-G,2022-02-21,weather_natural,0.0,91.53333333333332
FREP-269769-G,2022-02-21,weather_natural,1.0,90.28333333333332
FREP-269884-G,2022-02-20,weather_natural,7.0,81.06666666666666
FREP-269911-G,2022-02-22,weather_natural,3.0,56.56666666666667
FREP-269980-G,2022-02-22,weather_natural,674.0,7.333333333333333
FREP-269964-G,2022-02-22,weather_natural,110.0,28.933333333333334
FREP-270154-G,2022-02-27,weather_natural,1.0,5.333333333333333
FREP-270071-G,2022-02-22,weather_natural,1416.0,53.21666666666667
FREP-270276-G,2022-02-23,weather_natural,541.0,21.266666666666666
FREP-269918-G,2022-02-20,weather_natural,679.0,92.66666666666669
FREP-269967-G,2022-02-22,weather_natural,282.0,56.88333333333333
FREP-270009-G,2022-02-22,weather_natural,3017.0,14.6
FREP-270270-G,2022-02-22,weather_natural,1.0,0.2166666666666666
FREP-270129-G,2022-02-22,weather_natural,482.0,1.7666666666666666
FREP-270223-G,2022-02-21,weather_natural,69.0,0.5666666666666667
FREP-270224-G,2022-02-22,weather_natural,45.0,4.933333333333334
FREP-270497-G,2022-02-23,weather_natural,74.0,2.1
FREP-270469-G,2022-02-18,weather_natural,0.0,0.1666666666666666
FREP-270654-G,2022-02-24,weather_natural,9.0,4.6
FREP-270859-G,2022-02-24,weather_natural,1.0,19.3
FREP-270705-G,2022-02-24,weather_natural,2154.0,16.65
FREP-270912-G,2022-02-24,weather_natural,5.0,113.35
FREP-270842-G,2022-02-24,weather_natural,12.0,6.683333333333334
FREP-271027-G,2022-02-25,weather_natural,159.0,3.583333333333333
FREP-271107-G,2022-02-25,weather_natural,33.0,0.7833333333333333
FREP-271049-G,2022-02-27,weather_natural,1.0,2.933333333333333
FREP-271216-Z,2021-11-25,weather_natural,189.0,3.966666666666667
FREP-271548-G,2022-02-28,weather_natural,962.0,5.083333333333333
FREP-271557-Z,2021-11-27,weather_natural,1.0,1.6166666666666667
FREP-271611-Z,2021-11-27,weather_natural,2.0,9.383333333333333
FREP-271542-Z,2021-11-27,weather_natural,38.0,4.166666666666667
FREP-271589-Z,2021-11-27,weather_natural,22.0,1.5333333333333334
FREP-271713-Z,2021-11-27,weather_natural,617.0,2.6666666666666665
FREP-271745-Z,2021-11-27,weather_natural,392.0,8.6
FREP-308345-G,2023-01-31,weather_natural,0.0,0.1666666666666666
FREP-309228-Z,2022-06-11,weather_natural,621.0,10.583333333333334
FREP-310031-Z,2022-06-15,weather_natural,733.0,1.7666666666666666
FREP-310511-Z,2022-06-17,weather_natural,367.0,1.9
FREP-310540-Z,2022-06-18,weather_natural,466.0,5.666666666666667
FREP-310386-Z,2022-06-17,weather_natural,62.0,3.3666666666666667
FREP-310435-Z,2022-06-17,weather_natural,0.0,49.2
FREP-310558-Z,2022-06-18,weather_natural,875.0,1.6833333333333331
FREP-310600-Z,2022-06-18,weather_natural,0.0,0.9
FREP-310713-Z,2022-06-19,weather_natural,0.0,6.933333333333334
FREP-310783-Z,2022-06-19,weather_natural,91.0,6.05
FREP-310705-Z,2022-06-18,weather_natural,180.0,0.5333333333333333
FREP-310717-Z,2022-06-19,weather_natural,78.0,3.2666666666666666
FREP-311230-Z,2022-06-21,weather_natural,377.0,4.316666666666666
FREP-311234-Z,2022-06-21,weather_natural,433.0,5.75
FREP-311443-Z,2022-06-22,weather_natural,4.0,3.5166666666666666
FREP-311422-Z,2022-06-22,weather_natural,447.0,1.4166666666666667
FREP-311590-G,2023-03-05,weather_natural,1096.0,0.65
FREP-311656-Z,2022-06-23,weather_natural,23.0,1.5
FREP-312067-Z,2022-06-25,weather_natural,1269.0,4.816666666666666
FREP-312119-G,2023-03-10,weather_natural,384.0,3.05
FREP-312164-G,2023-03-10,weather_natural,1074.0,2.3666666666666667
FREP-312138-G,2023-03-10,weather_natural,63.0,1.45
FREP-314198-Z,2022-07-07,weather_natural,42.0,0.3333333333333333
FREP-314471-G,2023-04-01,weather_natural,127.0,5.516666666666667
FREP-314590-Z,2022-07-09,weather_natural,3.0,5.766666666666667
FREP-314728-G,2022-12-31,weather_natural,0.0,20.433333333333334
FREP-314782-Z,2022-07-10,weather_natural,236.0,1.6
FREP-315120-G,2023-04-09,weather_natural,480.0,1.1666666666666667
FREP-315168-G,2023-04-10,weather_natural,7.0,0.8333333333333334
FREP-315447-G,2023-04-12,weather_natural,51.0,9.45
FREP-315416-G,2023-04-12,weather_natural,410.0,3.4
FREP-315418-G,2023-04-12,weather_natural,247.0,3.7
FREP-315583-G,2023-04-13,weather_natural,112.0,6.433333333333334
FREP-315591-Z,2022-07-14,weather_natural,249.0,7.15
FREP-316416-Z,2022-07-18,weather_natural,107.0,2.716666666666667
FREP-316360-Z,2022-07-18,weather_natural,238.0,8.833333333333334
FREP-316398-G,2023-04-21,weather_natural,1.0,11.766666666666667
FREP-316418-Z,2022-07-18,weather_natural,188.0,6.816666666666666
FREP-316457-Z,2022-07-18,weather_natural,252.0,2.45
FREP-316535-G,2023-04-23,weather_natural,53.0,7.866666666666666
FREP-316762-Z,2022-07-19,weather_natural,278.0,4.533333333333333
FREP-316763-Z,2022-07-19,weather_natural,232.0,6.183333333333334
FREP-316647-Z,2022-07-19,weather_natural,40.0,2.583333333333333
FREP-316695-Z,2022-07-19,weather_natural,33.0,8.833333333333334
FREP-316701-Z,2022-07-19,weather_natural,411.0,8.466666666666667
FREP-316703-Z,2022-07-19,weather_natural,479.0,14.866666666666667
FREP-316749-G,2023-04-26,weather_natural,3.0,4.9
FREP-316844-Z,2022-07-19,weather_natural,1386.0,15.2
FREP-316818-Z,2022-07-19,weather_natural,1020.0,137.1
FREP-316837-Z,2022-07-19,weather_natural,261.0,1.15
FREP-316855-Z,2022-07-19,weather_natural,1957.0,1.6166666666666667
FREP-316858-Z,2022-07-19,weather_natural,849.0,7.233333333333333
FREP-316975-Z,2022-07-20,weather_natural,351.0,19.45
FREP-316907-Z,2022-07-19,weather_natural,600.0,4.433333333333334
FREP-317603-G,2023-05-05,weather_natural,6.0,3.783333333333333
FREP-318033-Z,2022-07-25,weather_natural,147.0,9.783333333333331
FREP-318169-Z,2022-07-26,weather_natural,609.0,4.283333333333333
FREP-318325-G,2023-05-12,weather_natural,3.0,3.35
FREP-318447-G,2023-05-14,weather_natural,486.0,6.333333333333333
FREP-322890-G,2023-06-25,weather_natural,1864.0,1.7333333333333334
FREP-323321-G,2023-06-29,weather_natural,1557.0,3.45
FREP-323425-G,2023-06-29,weather_natural,165.0,4.316666666666666
FREP-323429-G,2023-06-29,weather_natural,1545.0,9.483333333333333
FREP-324027-G,2023-07-04,weather_natural,290.0,1.3333333333333333
FREP-324107-Z,2022-08-25,weather_natural,416.0,1.6
FREP-324534-G,2023-07-09,weather_natural,149.0,3.2
FREP-324511-G,2023-07-08,weather_natural,98.0,5.4
FREP-326845-Z,2022-09-06,weather_natural,1.0,4.716666666666667
FREP-326862-G,2023-07-27,weather_natural,90.0,9.383333333333333
FREP-326907-G,2023-07-27,weather_natural,294.0,11.766666666666667
FREP-327157-Z,2022-09-08,weather_natural,2.0,102.35
FREP-327160-G,2023-07-29,weather_natural,117.0,11.433333333333334
FREP-327190-Z,2022-09-08,weather_natural,2.0,4.833333333333333
FREP-327198-Z,2022-09-08,weather_natural,2.0,8.766666666666667
FREP-327246-G,2023-07-30,weather_natural,230.0,4.6
FREP-327398-G,2023-07-31,weather_natural,1.0,6.1
FREP-327579-Z,2022-09-10,weather_natural,35.0,3.35
FREP-327615-Z,2022-09-10,weather_natural,123.0,2.1166666666666667
FREP-327698-G,2023-08-02,weather_natural,4.0,7.483333333333333
FREP-327970-G,2023-08-05,weather_natural,203.0,4.15
FREP-327994-G,2023-08-05,weather_natural,3.0,5.583333333333333
FREP-328003-G,2023-08-05,weather_natural,2.0,6.866666666666666
FREP-327961-G,2023-08-05,weather_natural,789.0,3.05
FREP-327992-G,2023-08-05,weather_natural,478.0,11.2
FREP-327980-G,2023-08-05,weather_natural,300.0,15.95
FREP-328017-G,2023-08-05,weather_natural,2339.0,2.4166666666666665
FREP-328022-G,2023-08-05,weather_natural,4.0,5.516666666666667
FREP-328042-G,2023-08-05,weather_natural,536.0,1.8666666666666667
FREP-328030-G,2023-08-05,weather_natural,158.0,0.55
FREP-328043-G,2023-08-05,weather_natural,198.0,3.716666666666667
FREP-320730-G,2023-06-06,weather_natural,4.0,22.316666666666663
FREP-320991-G,2023-06-09,weather_natural,76.0,3.466666666666667
FREP-321179-G,2023-06-10,weather_natural,734.0,4.366666666666666
FREP-321205-G,2023-06-10,weather_natural,1060.0,1.8833333333333333
FREP-321276-Z,2022-08-11,weather_natural,206.0,4.233333333333333
FREP-321143-G,2023-06-10,weather_natural,316.0,2.066666666666667
FREP-321221-G,2023-06-10,weather_natural,346.0,23.966666666666665
FREP-321165-G,2023-06-10,weather_natural,386.0,4.15
FREP-321191-G,2023-06-10,weather_natural,17.0,10.1
FREP-321229-G,2023-06-10,weather_natural,352.0,27.05
FREP-321301-G,2023-06-11,weather_natural,7.0,11.35
FREP-321303-Z,2022-08-11,weather_natural,356.0,6.1
FREP-322427-Z,2022-08-17,weather_natural,211.0,4.416666666666667
