Incident Reference,date,fold
FREP-260978-Z,2021-09-20,1
FREP-261000-G,2021-12-19,0
FREP-261112-J,2021-04-08,2
FREP-261187-J,2021-04-09,2
FREP-261261-G,2021-12-22,3
FREP-261289-J,2021-04-10,3
FREP-261338-Z,2021-09-21,1
FREP-261126-J,2021-04-08,2
FREP-261093-G,2021-12-20,1
FREP-261101-J,2021-04-08,2
FREP-261111-G,2021-12-21,3
FREP-261189-G,2021-12-22,3
FREP-261413-G,2021-12-24,0
FREP-261228-G,2021-12-22,3
FREP-261230-G,2021-12-22,3
FREP-261258-Z,2021-09-21,1
FREP-261339-J,2021-04-12,2
FREP-261350-G,2021-12-23,1
FREP-261464-J,2022-04-22,2
FREP-261711-J,2021-04-16,3
FREP-261695-J,2021-04-16,3
FREP-261683-G,2021-12-28,2
FREP-261496-J,2021-04-14,0
FREP-261700-G,2021-12-29,3
FREP-261682-J,2021-04-15,0
FREP-261621-G,2021-12-28,2
FREP-261577-J,2021-04-14,0
FREP-261519-Z,2021-09-22,4
FREP-261533-Z,2021-09-22,4
FREP-261540-G,2021-12-26,4
FREP-261632-G,2021-12-28,2
FREP-261728-G,2021-12-29,3
FREP-261999-J,2021-04-20,2
FREP-261969-G,2022-01-02,0
FREP-261775-G,2021-12-31,1
FREP-261873-J,2021-04-19,1
FREP-261844-J,2021-04-19,1
FREP-261985-G,2022-01-02,0
FREP-261908-G,2022-01-01,3
FREP-261923-Z,2021-09-26,1
FREP-261949-G,2022-01-01,3
FREP-261859-J,2021-04-20,2
FREP-261924-J,2021-04-20,2
FREP-261794-J,2021-04-17,2
FREP-261925-Z,2021-09-26,1
FREP-261854-G,2021-12-31,1
FREP-261883-J,2021-04-19,1
FREP-261895-Z,2021-09-25,0
FREP-261921-J,2021-04-19,1
FREP-261937-J,2021-04-20,2
FREP-261953-Z,2021-09-26,1
FREP-261970-Z,2021-09-26,1
FREP-261975-Z,2021-09-26,1
FREP-262013-G,2022-01-03,2
FREP-262129-J,2021-04-23,4
FREP-262015-G,2022-01-03,2
FREP-262034-Z,2021-09-27,2
FREP-262054-G,2022-01-03,2
FREP-262066-G,2022-01-04,4
FREP-262211-G,2022-01-05,4
FREP-262225-Z,2021-09-30,1
FREP-262123-J,2023-05-03,3
FREP-262116-Z,2021-09-27,2
FREP-262327-G,2022-01-06,0
FREP-262297-J,2021-04-26,0
FREP-262279-J,2021-04-25,3
FREP-262326-J,2021-04-26,0
FREP-262295-G,2022-01-06,0
FREP-262013-Z,2021-09-27,2
FREP-262031-Z,2021-09-27,2
FREP-262050-J,2021-04-22,0
FREP-262088-J,2021-04-22,0
FREP-262056-Z,2021-09-27,2
FREP-262063-Z,2021-09-27,2
FREP-262083-Z,2021-09-27,2
FREP-262085-Z,2021-09-27,2
FREP-262096-Z,2021-09-27,2
FREP-262133-Z,2021-09-27,2
FREP-262140-Z,2021-09-27,2
FREP-262200-G,2022-01-05,4
FREP-262277-Z,2021-09-28,2
FREP-262307-J,2022-04-14,1
FREP-262317-J,2021-04-25,3
FREP-253476-Z,2021-08-05,4
FREP-253597-Z,2021-08-06,2
FREP-253501-Z,2021-08-05,4
FREP-253535-G,2021-07-03,2
FREP-253619-G,2021-07-04,4
FREP-253697-G,2021-07-06,2
FREP-253744-Z,2021-08-05,4
FREP-253745-Z,2021-08-05,4
FREP-253647-G,2021-07-05,0
FREP-253907-G,2021-07-13,0
FREP-253843-G,2021-07-11,3
FREP-253845-Z,2021-08-07,4
FREP-253700-G,2021-07-06,2
FREP-253501-G,2021-07-01,0
FREP-253504-G,2021-07-01,0
FREP-253573-G,2021-07-03,2
FREP-253515-G,2021-07-02,4
FREP-253520-G,2021-07-02,4
FREP-253568-Z,2021-08-05,4
FREP-253578-G,2021-07-04,4
FREP-253595-G,2021-07-04,4
FREP-253653-G,2021-07-08,3
FREP-253769-Z,2021-08-06,2
FREP-253809-Z,2021-08-06,2
FREP-253867-Z,2021-08-06,2
FREP-253905-Z,2021-08-06,2
FREP-253913-Z,2021-08-10,1
FREP-253927-J,2021-04-23,4
FREP-254152-G,2021-07-20,4
FREP-254072-G,2021-07-18,0
FREP-254228-Z,2021-07-30,3
FREP-254283-G,2021-07-21,3
FREP-254038-G,2021-07-17,0
FREP-254045-Z,2021-08-07,4
FREP-254057-G,2021-07-18,0
FREP-254190-Z,2021-08-08,3
FREP-254070-G,2021-07-18,0
FREP-254083-G,2021-07-19,2
FREP-254113-G,2021-07-19,2
FREP-254190-G,2021-07-20,4
FREP-254257-G,2021-07-21,3
FREP-254231-Z,2021-08-09,2
FREP-254243-G,2021-07-21,3
FREP-254303-Z,2021-08-09,2
FREP-253998-G,2021-07-16,3
FREP-254006-G,2021-07-16,3
FREP-254080-Z,2021-08-07,4
FREP-254029-G,2021-07-16,3
FREP-254032-Z,2021-08-07,4
FREP-254053-G,2021-07-18,0
FREP-254056-G,2021-07-18,0
FREP-254074-G,2021-07-18,0
FREP-254117-Z,2021-08-07,4
FREP-254120-G,2021-07-19,2
FREP-254159-G,2021-07-19,2
FREP-254124-Z,2021-08-08,3
FREP-254155-Z,2021-08-08,3
FREP-254163-Z,2021-08-08,3
FREP-254224-Z,2021-08-08,3
FREP-254254-Z,2021-08-09,2
FREP-254285-G,2021-07-22,3
FREP-254287-Z,2021-08-09,2
FREP-254289-Z,2021-08-09,2
FREP-254332-G,2021-07-23,0
FREP-254455-G,2021-07-27,3
FREP-254349-G,2021-07-23,0
FREP-254357-G,2021-08-03,3
FREP-254390-G,2021-07-24,4
FREP-254707-Z,2021-08-10,1
FREP-254457-G,2021-07-27,3
FREP-254405-G,2021-07-25,0
FREP-254527-Z,2021-08-10,1
FREP-254597-Z,2021-08-10,1
FREP-254526-G,2021-07-28,0
FREP-254547-Z,2021-08-10,1
FREP-254559-G,2021-07-28,0
FREP-254567-G,2021-07-29,1
FREP-254577-G,2021-07-29,1
FREP-254758-G,2021-08-04,4
FREP-254793-G,2021-08-05,4
FREP-254600-G,2021-07-30,3
FREP-254585-Z,2021-08-10,1
FREP-254385-Z,2021-08-11,3
FREP-254521-G,2021-07-28,0
FREP-254552-G,2021-07-28,0
FREP-254416-G,2021-07-25,0
FREP-254591-G,2021-07-30,3
FREP-254616-G,2021-07-30,3
FREP-254449-G,2021-07-26,4
FREP-254776-G,2021-08-05,4
FREP-254470-Z,2021-08-09,2
FREP-254475-Z,2021-08-09,2
FREP-254516-Z,2021-08-09,2
FREP-254558-G,2021-07-28,0
FREP-254624-G,2021-07-30,3
FREP-254661-G,2021-08-01,4
FREP-254698-Z,2021-08-10,1
FREP-254705-G,2021-08-02,3
FREP-254708-G,2021-08-03,3
FREP-254717-Z,2021-08-10,1
FREP-254723-Z,2021-08-11,3
FREP-254727-Z,2021-08-11,3
FREP-254778-G,2021-08-05,4
FREP-254836-G,2021-08-08,3
FREP-254821-G,2021-08-07,4
FREP-254843-G,2021-08-08,3
FREP-254845-G,2021-08-08,3
FREP-255180-G,2021-08-22,3
FREP-254952-G,2021-08-13,3
FREP-254966-G,2021-08-13,3
FREP-255077-G,2021-08-19,3
FREP-255035-G,2021-08-17,1
FREP-255123-G,2021-08-21,0
FREP-255254-G,2021-08-27,1
FREP-254852-G,2021-08-09,2
FREP-255112-G,2021-08-21,0
FREP-251910-Z,2021-07-28,0
FREP-251883-G,2021-06-01,1
FREP-252145-G,2021-06-07,0
FREP-251902-G,2021-06-02,3
FREP-251954-Z,2021-07-28,0
FREP-251963-G,2021-06-03,2
FREP-252142-Z,2021-07-29,1
FREP-252013-Z,2021-07-28,0
FREP-251796-G,2021-06-01,1
FREP-251786-G,2021-05-31,1
FREP-251862-G,2021-06-01,1
FREP-251887-G,2021-06-02,3
FREP-251908-Z,2021-07-28,0
FREP-252026-Z,2021-07-28,0
FREP-251971-Z,2021-07-28,0
FREP-252004-G,2021-06-04,4
FREP-252013-G,2021-06-04,4
FREP-252057-Z,2021-07-29,1
FREP-252091-G,2021-06-05,4
FREP-252106-G,2021-06-06,3
FREP-252118-G,2021-06-06,3
FREP-252168-G,2021-06-11,4
FREP-252254-Z,2021-07-30,3
FREP-252188-G,2021-06-07,0
FREP-252430-G,2021-06-11,4
FREP-252554-G,2021-06-13,3
FREP-252410-G,2021-06-10,3
FREP-252418-G,2021-06-11,4
FREP-252455-Z,2021-07-30,3
FREP-252482-G,2021-06-12,3
FREP-252167-J,2021-07-16,3
FREP-252218-Z,2021-07-29,1
FREP-252240-G,2021-06-08,1
FREP-252206-G,2021-06-08,1
FREP-252220-G,2021-06-08,1
FREP-252220-Z,2021-07-29,1
FREP-252277-Z,2021-07-30,3
FREP-252322-G,2021-06-09,3
FREP-252497-Z,2021-07-31,3
FREP-252360-G,2021-06-10,3
FREP-252404-G,2021-06-10,3
FREP-252412-G,2021-06-10,3
FREP-252437-Z,2021-07-30,3
FREP-252446-Z,2021-07-30,3
FREP-252475-Z,2021-07-30,3
FREP-252535-G,2021-06-13,3
FREP-252565-G,2021-06-13,3
FREP-252928-G,2021-06-17,4
FREP-252641-G,2021-06-14,4
FREP-252644-G,2021-06-15,1
FREP-252895-G,2021-06-17,4
FREP-252743-Z,2021-08-01,4
FREP-252888-G,2021-06-17,4
FREP-252798-G,2021-06-16,2
FREP-252863-G,2021-06-17,4
FREP-252992-G,2021-06-18,3
FREP-253010-Z,2021-09-04,2
FREP-252976-G,2021-06-18,3
FREP-252944-G,2021-06-17,4
FREP-252685-J,2021-04-29,3
FREP-252715-J,2021-12-16,0
FREP-252737-Z,2021-08-01,4
FREP-252890-Z,2021-08-02,3
FREP-252778-G,2021-06-16,2
FREP-252782-G,2021-06-16,2
FREP-252793-Z,2021-08-02,3
FREP-252936-G,2021-06-17,4
FREP-252824-G,2021-06-16,2
FREP-252835-G,2021-06-17,4
FREP-252864-G,2021-06-17,4
FREP-252945-G,2021-06-17,4
FREP-252963-Z,2021-08-02,3
FREP-252979-G,2021-06-18,3
FREP-253002-Z,2021-08-03,3
FREP-253011-Z,2021-08-03,3
FREP-253019-G,2021-06-18,3
FREP-251729-G,2021-05-29,1
FREP-251733-G,2021-05-29,1
FREP-251310-G,2021-05-24,2
FREP-251321-G,2021-05-24,2
FREP-251359-G,2021-11-03,0
FREP-251662-Z,2021-07-27,3
FREP-251527-G,2021-05-27,2
FREP-251577-G,2021-05-27,2
FREP-251622-Z,2021-07-27,3
FREP-251311-G,2021-05-24,2
FREP-251326-G,2021-05-24,2
FREP-251375-G,2021-05-24,2
FREP-251402-Z,2021-07-26,4
FREP-251470-G,2021-05-26,4
FREP-251727-G,2021-05-29,1
FREP-251473-Z,2021-07-26,4
FREP-251488-Z,2021-07-27,3
FREP-251517-G,2021-05-26,4
FREP-251547-G,2021-05-27,2
FREP-251636-Z,2021-07-27,3
FREP-251650-Z,2021-07-27,3
FREP-251680-Z,2021-07-27,3
FREP-255763-G,2021-09-16,3
FREP-255699-G,2021-09-14,1
FREP-255772-G,2021-09-16,3
FREP-256078-G,2021-10-02,3
FREP-255780-G,2021-09-16,3
FREP-255850-G,2021-09-21,1
FREP-255922-G,2021-09-24,3
FREP-255859-G,2021-09-21,1
FREP-255966-G,2021-09-27,2
FREP-255958-G,2021-09-27,2
FREP-256027-Z,2021-08-18,4
FREP-256028-G,2021-09-30,1
FREP-256045-G,2021-10-01,2
FREP-256065-G,2021-10-02,3
FREP-255757-Z,2021-08-16,0
FREP-255828-G,2021-09-20,1
FREP-255849-G,2021-09-21,1
FREP-255929-J,2021-06-03,2
FREP-255947-G,2021-09-26,1
FREP-255975-Z,2021-08-17,1
FREP-256078-Z,2021-08-18,4
FREP-256062-G,2021-10-02,3
FREP-53977-C,2021-10-08,0
FREP-54055-C,2021-10-09,4
FREP-54113-C,2021-11-16,0
FREP-53650-C,2021-10-05,1
FREP-53655-C,2021-10-05,1
FREP-53715-C,2021-10-05,1
FREP-53939-C,2021-10-07,0
FREP-54665-C,2021-10-19,0
FREP-54687-C,2021-10-19,0
FREP-54430-C,2021-10-14,2
FREP-5454-I,2022-10-02,1
FREP-54573-C,2021-10-18,4
FREP-54025-C,2021-10-09,4
FREP-53804-C,2021-10-06,4
FREP-53940-C,2021-10-07,0
FREP-53949-C,2021-10-07,0
FREP-54458-C,2021-10-14,2
FREP-54226-C,2021-10-13,1
FREP-54270-C,2021-10-13,1
FREP-54638-C,2021-10-18,4
FREP-5471-I,2022-10-05,4
FREP-55775-C,2021-11-15,1
FREP-55077-C,2021-10-23,2
FREP-54778-C,2021-10-20,3
FREP-54779-C,2021-10-20,3
FREP-5479-I,2022-10-05,4
FREP-5497-I,2022-10-05,4
FREP-54810-C,2021-10-20,3
FREP-54833-C,2021-10-20,3
FREP-54892-C,2021-10-20,3
FREP-55347-C,2021-10-28,0
FREP-55236-C,2021-10-25,4
FREP-55271-C,2021-10-26,0
FREP-55593-C,2021-10-31,4
FREP-55644-C,2021-11-01,2
FREP-55645-C,2021-11-01,2
FREP-5576-I,2022-10-16,1
FREP-55899-C,2021-11-04,2
FREP-55366-C,2021-10-28,0
FREP-54790-C,2021-10-20,3
FREP-54795-C,2021-10-20,3
FREP-54869-C,2021-11-04,2
FREP-54888-C,2021-10-20,3
FREP-54893-C,2021-10-20,3
FREP-55107-C,2021-10-24,4
FREP-55195-C,2021-10-25,4
FREP-55394-C,2021-10-28,0
FREP-55553-C,2021-10-31,4
FREP-55789-C,2021-11-03,0
FREP-55936-C,2021-11-04,2
FREP-55955-C,2021-11-05,4
FREP-56192-C,2021-11-09,4
FREP-56401-C,2021-11-12,2
FREP-56930-C,2021-11-23,1
FREP-56955-C,2021-11-28,0
FREP-56053-V,2022-07-11,2
FREP-56203-C,2021-11-10,2
FREP-56689-C,2021-11-19,3
FREP-56760-V,2021-04-10,3
FREP-56279-C,2022-02-03,2
FREP-56288-V,2021-04-01,0
FREP-56534-V,2021-04-07,1
FREP-56587-C,2021-11-18,4
FREP-56727-V,2021-04-09,2
FREP-56748-V,2021-04-10,3
FREP-56859-C,2021-11-19,3
FREP-57222-V,2021-04-17,2
FREP-57047-V,2021-04-14,0
FREP-57380-V,2021-04-20,2
FREP-57227-C,2021-11-27,3
FREP-57229-C,2021-11-27,3
FREP-57635-C,2021-12-07,3
FREP-56978-V,2021-07-08,3
FREP-57317-C,2021-11-28,0
FREP-57792-C,2021-12-06,3
FREP-57213-C,2021-11-27,3
FREP-57746-C,2021-12-04,3
FREP-57269-C,2021-11-27,3
FREP-57332-C,2021-11-29,2
FREP-57409-V,2021-04-21,2
FREP-57467-C,2021-12-09,4
FREP-57650-C,2021-12-02,3
FREP-58074-C,2021-12-11,4
FREP-58117-V,2021-05-03,4
FREP-58137-V,2021-05-04,2
FREP-57934-C,2021-12-14,2
FREP-57988-V,2021-04-29,3
FREP-58118-C,2021-12-12,3
FREP-58084-V,2021-05-03,4
FREP-58112-V,2021-05-04,2
FREP-58127-V,2021-05-03,4
FREP-58259-C,2021-12-29,3
FREP-58483-V,2021-05-06,4
FREP-58616-V,2021-05-07,1
FREP-58644-V,2021-05-08,2
FREP-58661-V,2021-05-08,2
FREP-58705-V,2021-05-08,2
FREP-58787-C,2021-12-29,3
FREP-58729-C,2021-12-27,4
FREP-5889-I,2022-11-17,0
FREP-58838-V,2021-05-10,3
FREP-58792-C,2021-12-29,3
FREP-59493-C,2022-01-17,2
FREP-63926-V,2021-07-12,0
FREP-6398-I,2023-02-22,2
FREP-63971-C,2022-05-26,1
FREP-64603-C,2022-06-20,2
FREP-64113-C,2022-05-28,0
FREP-64242-N,2021-04-15,0
FREP-64297-C,2022-06-02,1
FREP-64358-V,2021-07-16,3
FREP-64472-V,2021-07-18,0
FREP-64473-C,2022-06-11,1
FREP-64492-V,2021-07-18,0
FREP-64717-V,2021-07-20,4
FREP-6501-I,2023-02-28,0
FREP-65052-V,2021-07-24,4
FREP-64718-V,2021-07-21,3
FREP-6477-I,2023-02-26,0
FREP-64784-N,2021-04-08,2
FREP-6482-I,2023-02-27,4
FREP-64873-C,2022-06-29,0
FREP-64909-V,2021-07-22,3
FREP-6494-I,2023-02-27,4
FREP-64961-N,2021-04-18,2
FREP-64971-C,2022-07-04,2
FREP-65060-N,2021-04-21,2
FREP-65165-N,2021-05-04,2
FREP-65156-N,2021-05-02,2
FREP-65770-N,2021-06-12,3
FREP-65276-C,2022-07-20,4
FREP-6551-I,2023-04-25,0
FREP-65757-V,2021-08-01,4
FREP-65600-N,2021-06-04,4
FREP-67755-V,2021-08-22,3
FREP-67723-C,2022-11-22,3
FREP-68098-V,2021-08-26,0
FREP-67789-C,2022-10-30,2
FREP-68200-C,2022-11-14,0
FREP-67893-V,2021-08-24,3
FREP-67958-N,2022-02-28,1
FREP-68185-N,2022-03-02,1
FREP-68103-N,2022-03-02,1
FREP-68085-C,2022-11-10,2
FREP-68085-V,2021-09-04,2
FREP-68099-N,2022-03-02,1
FREP-6812-I,2023-04-05,2
FREP-68136-N,2022-03-02,1
FREP-68157-N,2022-03-02,1
FREP-68239-N,2022-03-03,3
FREP-68191-C,2022-11-13,4
FREP-6824-I,2023-04-06,0
FREP-68268-N,2022-03-06,0
FREP-68501-N,2022-03-08,4
FREP-68362-N,2022-03-05,4
FREP-6832-O,2021-05-07,1
FREP-68336-N,2022-03-05,4
FREP-68365-N,2022-03-06,0
FREP-68426-C,2022-12-12,4
FREP-68438-N,2022-03-07,3
FREP-68513-V,2021-09-17,3
FREP-68468-V,2021-09-01,0
FREP-68576-N,2022-03-09,0
FREP-68525-C,2022-11-22,3
FREP-68600-N,2022-03-09,0
FREP-68632-C,2022-11-28,3
FREP-68261-N,2022-03-04,2
FREP-6826-O,2021-05-06,4
FREP-6830-I,2023-04-07,2
FREP-68318-C,2022-11-16,0
FREP-68329-V,2021-08-30,0
FREP-68342-C,2022-11-17,0
FREP-68352-C,2022-11-17,0
FREP-68367-V,2021-08-31,0
FREP-68378-N,2022-03-06,0
FREP-68466-V,2021-09-08,2
FREP-68441-C,2022-11-20,0
FREP-6854-I,2023-04-18,4
FREP-68637-N,2022-03-09,0
FREP-68641-V,2021-09-02,2
FREP-40392-M,2021-07-12,0
FREP-40806-M,2023-04-05,2
FREP-41068-M,2021-09-17,3
FREP-41104-M,2021-10-02,3
FREP-41167-M,2021-09-28,2
FREP-383079-Z,2023-07-04,2
FREP-382981-Z,2023-07-03,0
FREP-383341-Z,2023-07-05,0
FREP-383353-Z,2023-07-04,2
FREP-383561-Z,2023-07-05,0
FREP-383639-Z,2023-07-05,0
FREP-382975-Z,2023-07-03,0
FREP-383271-Z,2023-07-04,2
FREP-383331-Z,2023-07-05,0
FREP-383460-Z,2023-07-05,0
FREP-383518-Z,2023-07-05,0
FREP-383612-Z,2023-07-05,0
FREP-383651-Z,2023-07-05,0
FREP-383684-Z,2023-07-05,0
FREP-383708-Z,2023-07-06,1
FREP-383717-Z,2023-07-29,0
FREP-383723-Z,2023-07-04,2
FREP-384446-Z,2023-07-10,0
FREP-384491-Z,2023-07-11,1
FREP-383937-Z,2023-07-07,0
FREP-384161-Z,2023-07-09,3
FREP-384091-Z,2023-07-09,3
FREP-384150-Z,2023-07-09,3
FREP-384158-Z,2023-07-09,3
FREP-384198-Z,2023-07-08,3
FREP-384385-Z,2023-07-10,0
FREP-384685-Z,2023-07-11,1
FREP-384620-Z,2023-07-11,1
FREP-384710-Z,2023-07-12,4
FREP-383770-Z,2023-07-07,0
FREP-383903-Z,2023-08-16,2
FREP-383936-Z,2023-07-07,0
FREP-383971-Z,2023-07-08,3
FREP-384036-Z,2023-07-08,3
FREP-384062-Z,2023-07-08,3
FREP-384068-Z,2023-07-08,3
FREP-384073-Z,2023-07-08,3
FREP-384166-Z,2023-07-09,3
FREP-384185-Z,2023-07-09,3
FREP-384289-Z,2023-07-10,0
FREP-384469-Z,2023-07-10,0
FREP-384494-Z,2023-07-11,1
FREP-384500-Z,2023-07-11,1
FREP-384700-Z,2023-07-11,1
FREP-384820-Z,2023-07-12,4
FREP-384974-Z,2023-07-27,3
FREP-384976-Z,2023-07-12,4
FREP-385573-Z,2023-07-16,2
FREP-385296-Z,2023-07-14,3
FREP-385411-Z,2023-07-14,3
FREP-385443-Z,2023-07-14,3
FREP-385656-Z,2023-07-15,2
FREP-385599-Z,2023-07-15,2
FREP-385645-Z,2023-07-15,2
FREP-385663-Z,2023-07-16,2
FREP-385687-Z,2023-07-15,2
FREP-385713-Z,2023-07-16,2
FREP-384739-Z,2023-07-12,4
FREP-384830-Z,2023-07-12,4
FREP-384969-Z,2023-07-12,4
FREP-385617-Z,2023-07-15,2
FREP-384947-Z,2023-07-12,4
FREP-385444-Z,2023-07-14,3
FREP-384987-Z,2023-07-13,4
FREP-385222-Z,2023-07-14,3
FREP-385254-Z,2023-07-14,3
FREP-385587-Z,2023-07-15,2
FREP-385725-Z,2023-07-16,2
FREP-38526-M,2021-06-20,1
FREP-385461-Z,2023-07-15,2
FREP-385520-Z,2023-07-15,2
FREP-385557-Z,2023-07-15,2
FREP-385631-Z,2023-07-15,2
FREP-385728-Z,2023-07-16,2
FREP-386463-Z,2023-07-21,3
FREP-385767-Z,2023-07-16,2
FREP-385777-Z,2023-07-16,2
FREP-385778-Z,2023-07-16,2
FREP-385813-Z,2023-07-16,2
FREP-385868-Z,2023-07-18,4
FREP-386064-Z,2023-07-19,4
FREP-386158-Z,2023-07-19,4
FREP-386197-Z,2023-07-19,4
FREP-386389-Z,2023-07-21,3
FREP-386573-Z,2023-07-21,3
FREP-386399-Z,2023-07-21,3
FREP-386480-Z,2023-07-24,2
FREP-386481-Z,2023-07-21,3
FREP-386639-Z,2023-07-22,0
FREP-386705-Z,2023-07-23,2
FREP-385776-Z,2023-07-16,2
FREP-385762-Z,2023-07-16,2
FREP-385895-Z,2023-07-18,4
FREP-386709-Z,2023-07-23,2
FREP-386132-Z,2023-07-19,4
FREP-386660-Z,2023-07-22,0
FREP-386382-Z,2023-07-20,4
FREP-386659-Z,2023-07-22,0
FREP-386720-Z,2023-07-23,2
FREP-387636-Z,2023-07-27,3
FREP-386771-Z,2023-07-23,2
FREP-386821-Z,2023-07-23,2
FREP-387596-Z,2023-07-27,3
FREP-387533-Z,2023-07-26,4
FREP-387716-Z,2023-07-27,3
FREP-387885-Z,2023-07-27,3
FREP-386820-Z,2023-07-23,2
FREP-387605-Z,2023-07-27,3
FREP-386873-Z,2023-07-24,2
FREP-387632-Z,2023-07-27,3
FREP-387008-Z,2023-08-15,0
FREP-38709-M,2021-12-12,3
FREP-387125-Z,2023-07-27,3
FREP-387667-Z,2023-07-27,3
FREP-387550-Z,2023-07-26,4
FREP-387631-Z,2023-07-27,3
FREP-387876-Z,2023-07-27,3
FREP-387814-Z,2023-07-28,1
FREP-388053-Z,2023-07-28,1
FREP-388431-Z,2023-07-31,1
FREP-388350-Z,2023-07-30,1
FREP-388397-Z,2023-07-30,1
FREP-388629-Z,2023-07-31,1
FREP-388595-Z,2023-07-31,1
FREP-388668-Z,2023-07-31,1
FREP-388279-Z,2023-07-29,0
FREP-388822-Z,2023-08-17,1
FREP-389540-Z,2023-08-04,3
FREP-389139-Z,2023-08-02,2
FREP-389518-Z,2023-08-04,3
FREP-389175-Z,2023-08-03,0
FREP-389224-Z,2023-08-03,0
FREP-389270-Z,2023-05-09,3
FREP-389523-Z,2023-08-04,3
FREP-389825-Z,2023-08-05,0
FREP-389857-Z,2023-08-05,0
FREP-389194-Z,2023-08-03,0
FREP-389193-Z,2023-08-03,0
FREP-389738-Z,2023-08-05,0
FREP-389241-Z,2023-08-03,0
FREP-389522-Z,2023-08-04,3
FREP-389759-Z,2023-08-05,0
FREP-389942-Z,2023-08-06,2
FREP-389960-Z,2023-08-06,2
FREP-389977-Z,2023-08-06,2
FREP-389980-Z,2023-08-06,2
FREP-389992-Z,2023-08-06,2
FREP-390484-Z,2023-08-08,3
FREP-390001-Z,2023-08-06,2
FREP-390107-Z,2023-08-07,4
FREP-390221-Z,2023-08-08,3
FREP-390354-Z,2023-08-08,3
FREP-390403-Z,2023-08-08,3
FREP-390812-Z,2023-08-09,4
FREP-390867-Z,2023-08-10,0
FREP-390597-Z,2023-08-08,3
FREP-390607-Z,2023-08-09,4
FREP-390629-Z,2023-08-09,4
FREP-390007-Z,2023-08-06,2
FREP-390060-Z,2023-08-06,2
FREP-390183-Z,2023-08-07,4
FREP-390585-Z,2023-08-09,4
FREP-390610-Z,2023-08-09,4
FREP-390887-Z,2023-08-10,0
FREP-390736-Z,2023-08-09,4
FREP-391070-Z,2023-08-11,3
FREP-391075-Z,2023-08-10,0
FREP-391629-Z,2023-08-16,2
FREP-391265-Z,2023-08-11,3
FREP-391270-Z,2023-08-12,1
FREP-391384-Z,2023-08-11,3
FREP-391282-Z,2023-08-12,1
FREP-391297-Z,2023-08-13,2
FREP-392242-Z,2023-08-17,1
FREP-391362-Z,2023-08-12,1
FREP-391374-Z,2023-08-12,1
FREP-391492-Z,2023-08-13,2
FREP-391523-Z,2023-08-14,3
FREP-391542-Z,2023-06-30,1
FREP-391787-Z,2023-08-15,0
FREP-391841-Z,2023-08-15,0
FREP-391931-Z,2023-08-16,2
FREP-392187-Z,2023-08-17,1
FREP-391328-Z,2023-08-12,1
FREP-391338-Z,2023-08-12,1
FREP-391381-Z,2023-08-12,1
FREP-391738-Z,2023-08-22,2
FREP-391504-Z,2023-08-14,3
FREP-391510-Z,2023-08-14,3
FREP-391833-Z,2023-08-15,0
FREP-391574-Z,2023-08-15,0
FREP-391626-Z,2023-08-16,2
FREP-391740-Z,2023-08-15,0
FREP-391747-Z,2023-08-14,3
FREP-391805-Z,2023-09-10,2
FREP-392054-Z,2023-08-16,2
FREP-393540-Z,2023-08-23,1
FREP-392928-Z,2023-08-21,0
FREP-393352-Z,2023-08-23,1
FREP-392504-Z,2023-08-18,0
FREP-392708-Z,2023-08-19,4
FREP-393400-Z,2023-08-23,1
FREP-392712-Z,2023-08-19,4
FREP-392851-Z,2023-08-21,0
FREP-393284-Z,2023-08-23,1
FREP-392883-Z,2023-08-21,0
FREP-393035-Z,2023-08-22,2
FREP-393036-Z,2023-08-22,2
FREP-392273-Z,2023-08-17,1
FREP-392804-Z,2023-08-21,0
FREP-392401-Z,2023-08-18,0
FREP-392644-Z,2023-08-19,4
FREP-392656-Z,2023-08-19,4
FREP-392704-Z,2023-08-19,4
FREP-392749-Z,2023-08-20,2
FREP-392993-Z,2023-08-21,0
FREP-393038-Z,2023-08-22,2
FREP-393572-Z,2023-08-24,0
FREP-394423-Z,2023-08-29,1
FREP-394141-Z,2023-08-26,4
FREP-393778-Z,2023-08-25,3
FREP-393835-Z,2023-08-25,3
FREP-394119-Z,2023-08-26,4
FREP-393875-Z,2023-08-25,3
FREP-394009-Z,2023-08-25,3
FREP-394046-Z,2023-08-26,4
FREP-394231-Z,2023-08-27,0
FREP-394154-Z,2023-08-26,4
FREP-394171-Z,2023-08-26,4
FREP-394290-Z,2023-08-28,4
FREP-394314-Z,2023-08-28,4
FREP-394435-Z,2023-08-29,1
FREP-394422-Z,2023-08-29,1
FREP-394442-Z,2023-08-29,1
FREP-394609-Z,2023-08-30,4
FREP-394690-Z,2023-08-30,4
FREP-393654-Z,2023-08-26,4
FREP-393721-Z,2023-08-24,0
FREP-393758-Z,2023-08-24,0
FREP-393929-Z,2023-08-25,3
FREP-394727-Z,2023-08-30,4
FREP-394041-Z,2023-07-27,3
FREP-394049-Z,2023-08-26,4
FREP-394321-Z,2023-08-28,4
FREP-394243-Z,2023-08-27,0
FREP-394284-Z,2023-08-27,0
FREP-394320-Z,2023-08-28,4
FREP-394794-Z,2023-08-30,4
FREP-395567-Z,2023-09-03,4
FREP-395605-Z,2023-09-04,3
FREP-395526-Z,2023-09-03,4
FREP-395550-Z,2023-09-03,4
FREP-395559-Z,2023-09-03,4
