Incident Reference,date,fold
FREP-298234-G,2022-11-15,3
FREP-298644-Z,2022-04-07,3
FREP-298764-Z,2022-04-07,3
FREP-301414-G,2022-12-11,4
FREP-301422-G,2022-12-14,1
FREP-282861-G,2022-06-23,0
FREP-282872-Z,2022-02-04,0
FREP-283216-Z,2022-02-06,3
FREP-283346-Z,2022-02-06,3
FREP-283239-Z,2022-02-06,3
FREP-283298-Z,2022-02-06,3
FREP-283304-Z,2022-02-06,3
FREP-283343-Z,2022-02-06,3
FREP-284109-G,2022-07-07,1
FREP-284573-Z,2022-02-14,3
FREP-285043-G,2022-07-18,2
FREP-285070-G,2022-07-18,2
FREP-285060-G,2022-07-19,4
FREP-285065-G,2022-07-18,2
FREP-285251-G,2022-07-19,4
FREP-285140-G,2022-07-18,2
FREP-285159-G,2022-07-19,4
FREP-285170-G,2022-07-19,4
FREP-285210-G,2022-07-19,4
FREP-285231-G,2022-07-19,4
FREP-285249-G,2022-07-19,4
FREP-285292-G,2022-07-19,4
FREP-285262-Z,2022-02-16,2
FREP-285266-G,2022-07-19,4
FREP-285282-Z,2022-02-17,4
FREP-285282-G,2022-07-19,4
FREP-285305-G,2022-07-19,4
FREP-285319-G,2022-07-19,4
FREP-285320-G,2022-07-19,4
FREP-285327-G,2022-07-19,4
FREP-285345-G,2022-07-19,4
FREP-285349-G,2022-07-19,4
FREP-285395-G,2022-07-19,4
FREP-285434-Z,2022-02-16,2
FREP-285456-Z,2022-02-16,2
FREP-285317-G,2022-07-19,4
FREP-285470-G,2022-07-20,3
FREP-285329-Z,2022-02-16,2
FREP-285372-Z,2022-02-16,2
FREP-286761-Z,2022-02-18,0
FREP-286787-Z,2022-02-22,1
FREP-286885-Z,2022-02-18,0
FREP-286872-Z,2022-02-18,0
FREP-286768-Z,2022-02-18,0
FREP-286780-Z,2022-02-18,0
FREP-286786-Z,2022-02-18,0
FREP-286805-Z,2022-02-18,0
FREP-286877-Z,2022-02-18,0
FREP-286882-Z,2022-02-18,0
FREP-286910-Z,2022-02-18,0
FREP-286931-Z,2022-02-18,0
FREP-287058-Z,2022-02-18,0
FREP-287171-G,2022-08-06,1
FREP-287086-Z,2022-02-22,1
FREP-286944-Z,2022-02-18,0
FREP-286948-Z,2022-02-18,0
FREP-286950-Z,2022-02-18,0
FREP-287137-Z,2022-02-18,0
FREP-286993-Z,2022-02-18,0
FREP-287023-Z,2022-02-18,0
FREP-287048-Z,2022-02-18,0
FREP-287091-Z,2022-02-18,0
FREP-287131-Z,2022-02-18,0
FREP-287152-Z,2022-02-18,0
FREP-287174-Z,2022-02-19,1
FREP-287218-Z,2022-02-19,1
FREP-287431-Z,2022-02-18,0
FREP-287261-Z,2022-02-18,0
FREP-287474-Z,2022-02-19,1
FREP-287366-Z,2022-02-19,1
FREP-287498-Z,2022-02-25,3
FREP-287421-Z,2022-02-18,0
FREP-287448-Z,2022-02-18,0
FREP-287242-Z,2022-02-18,0
FREP-287271-Z,2022-02-18,0
FREP-287444-Z,2022-02-18,0
FREP-287337-G,2022-08-08,1
FREP-287420-Z,2022-02-18,0
FREP-287617-G,2022-08-11,2
FREP-287637-G,2022-08-11,2
FREP-287731-Z,2022-02-21,4
FREP-287672-Z,2022-02-19,1
FREP-287702-G,2022-08-12,3
FREP-287734-Z,2022-02-18,0
FREP-287579-Z,2022-02-18,0
FREP-287621-G,2022-08-11,2
FREP-287696-Z,2022-02-19,1
FREP-287620-G,2022-08-11,2
FREP-287633-G,2022-08-11,2
FREP-287664-Z,2022-02-19,1
FREP-287745-Z,2022-02-19,1
FREP-287806-G,2022-08-13,0
FREP-288005-Z,2022-02-19,1
FREP-287756-Z,2022-02-19,1
FREP-287859-Z,2022-02-21,4
FREP-287812-G,2022-08-13,0
FREP-287821-G,2022-08-13,0
FREP-287862-Z,2022-03-07,2
FREP-288032-Z,2022-02-19,1
FREP-301909-G,2022-12-14,1
FREP-239901-Z,2021-05-31,4
FREP-240864-Z,2021-06-04,2
FREP-241155-Z,2021-06-06,4
FREP-242985-Z,2021-06-16,2
FREP-242968-Z,2021-06-17,2
FREP-242991-Z,2021-06-17,2
FREP-242992-Z,2021-06-17,2
FREP-243417-Z,2021-06-18,0
FREP-243037-Z,2021-06-17,2
FREP-243235-Z,2021-06-17,2
FREP-243702-Z,2021-06-18,0
FREP-245123-Z,2021-06-25,2
FREP-245173-Z,2021-06-25,2
FREP-245374-Z,2021-06-27,3
FREP-246714-Z,2021-07-04,4
FREP-247096-Z,2021-07-06,2
FREP-247478-Z,2021-07-07,2
FREP-259836-G,2021-12-07,1
FREP-259912-Z,2021-09-11,3
FREP-259853-G,2021-12-07,1
FREP-260947-Z,2021-09-19,0
FREP-261417-G,2021-12-24,0
FREP-253542-G,2021-07-03,3
FREP-253718-G,2021-07-06,2
FREP-253827-G,2021-07-10,0
FREP-254022-Z,2021-08-07,2
FREP-254248-G,2021-07-21,4
FREP-254039-G,2021-07-17,1
FREP-254050-G,2021-07-18,2
FREP-254358-G,2021-07-23,0
FREP-254604-G,2021-07-30,0
FREP-254648-Z,2021-08-10,2
FREP-254667-G,2021-08-02,3
FREP-254742-G,2021-08-03,1
FREP-5487-I,2022-10-05,4
FREP-54781-C,2021-10-20,3
FREP-55529-C,2021-10-31,1
FREP-56353-C,2021-11-12,3
FREP-56978-C,2021-11-22,3
FREP-57170-V,2021-04-17,1
FREP-57280-C,2021-11-27,4
FREP-58170-V,2021-05-04,1
FREP-58523-V,2021-05-07,3
FREP-58303-C,2021-12-16,3
FREP-59709-V,2021-05-22,1
FREP-59639-V,2021-05-20,3
FREP-60021-C,2022-02-01,1
FREP-60721-C,2022-02-18,0
FREP-67410-V,2021-08-18,4
FREP-6817-I,2023-04-06,4
FREP-383392-Z,2023-07-05,4
FREP-383275-Z,2023-07-04,2
FREP-383318-Z,2023-07-04,2
FREP-383350-Z,2023-07-04,2
FREP-383389-Z,2023-07-05,4
FREP-382978-Z,2023-07-03,1
FREP-383073-Z,2023-07-04,2
FREP-383322-Z,2023-07-04,2
FREP-389847-Z,2023-08-05,2
FREP-389954-Z,2023-08-06,0
FREP-391472-Z,2023-08-12,2
FREP-391433-Z,2023-08-13,3
FREP-394451-Z,2023-08-29,2
FREP-394050-Z,2023-08-26,3
FREP-394335-Z,2023-08-28,1
FREP-395407-Z,2023-09-02,1
FREP-395524-Z,2023-09-03,1
FREP-395630-Z,2023-09-04,4
FREP-396126-Z,2023-09-06,0
FREP-396919-Z,2023-09-10,2
FREP-395942-Z,2023-09-05,1
FREP-396307-Z,2023-09-07,1
FREP-396911-Z,2023-09-10,2
FREP-399767-Z,2023-09-28,4
FREP-399535-Z,2023-09-27,1
FREP-70501-V,2021-09-27,3
FREP-71075-V,2021-10-02,3
FREP-71083-V,2021-10-03,3
FREP-70985-V,2021-10-01,4
FREP-71058-V,2021-10-02,3
FREP-71114-V,2021-10-02,3
FREP-71129-V,2021-10-02,3
FREP-72018-C,2023-03-09,1
FREP-72894-C,2023-03-24,1
FREP-7250-I,2023-06-19,4
FREP-73133-C,2023-03-30,1
FREP-51920-C,2021-09-15,3
FREP-7461-I,2023-07-21,4
FREP-255482-G,2021-09-05,0
FREP-329381-G,2023-08-17,4
FREP-329603-G,2023-08-19,1
FREP-329748-G,2023-08-20,3
FREP-331662-Z,2022-10-02,2
FREP-278094-G,2022-05-07,1
FREP-279975-G,2022-05-25,0
FREP-280054-G,2022-05-25,0
FREP-280401-G,2022-05-29,2
FREP-280957-Z,2022-01-24,3
FREP-282232-G,2022-06-18,3
FREP-250419-G,2021-05-09,0
FREP-266465-Z,2021-10-25,3
FREP-257015-G,2021-11-03,2
FREP-257046-G,2021-11-05,4
FREP-257166-Z,2021-08-24,1
FREP-279968-Z,2022-01-19,0
FREP-258642-G,2021-11-27,4
FREP-258791-Z,2021-09-02,2
FREP-258674-G,2021-11-27,4
FREP-258879-Z,2021-09-03,2
FREP-259027-Z,2021-09-03,2
FREP-260030-Z,2021-09-13,4
FREP-260254-Z,2021-09-14,1
FREP-261558-G,2021-12-27,4
FREP-278983-G,2022-05-16,2
FREP-262082-Z,2021-09-27,3
FREP-266993-G,2022-02-18,0
FREP-306392-Z,2022-05-25,0
FREP-306540-Z,2022-05-25,0
FREP-266898-G,2022-02-18,0
FREP-266908-G,2022-02-18,0
FREP-306737-G,2023-01-18,2
FREP-266926-G,2022-02-18,0
FREP-266946-G,2022-02-18,0
FREP-266984-G,2022-02-18,0
FREP-266959-Z,2021-10-27,2
FREP-267000-G,2022-02-18,0
FREP-267006-G,2022-02-18,0
FREP-267097-G,2022-02-18,0
FREP-267032-G,2022-02-18,0
FREP-267048-G,2022-02-19,1
FREP-267060-G,2022-02-18,0
FREP-267063-G,2022-02-18,0
FREP-267064-G,2022-02-19,1
FREP-267079-G,2022-02-18,0
FREP-267088-G,2022-02-19,1
FREP-267089-G,2022-02-18,0
FREP-267168-G,2022-02-20,2
FREP-307404-G,2023-01-23,4
FREP-267157-G,2022-02-18,0
FREP-267056-G,2022-02-18,0
FREP-267043-G,2022-02-18,0
FREP-267046-G,2022-02-18,0
FREP-267050-G,2022-02-18,0
FREP-267058-G,2022-02-18,0
FREP-267090-G,2022-02-18,0
FREP-267091-G,2022-02-18,0
FREP-267100-G,2022-02-18,0
FREP-267111-G,2022-02-18,0
FREP-267152-G,2022-02-19,1
FREP-256081-G,2021-10-02,3
FREP-256242-G,2021-10-05,0
FREP-321023-G,2023-06-09,3
FREP-256130-G,2021-10-02,3
FREP-256145-G,2021-10-02,3
FREP-256137-G,2021-10-02,3
FREP-256300-G,2021-10-06,1
FREP-256093-G,2021-10-02,3
FREP-321173-Z,2022-08-11,2
FREP-321170-G,2023-06-10,4
FREP-321176-G,2023-06-10,4
FREP-321194-G,2023-06-10,4
FREP-321297-G,2023-06-11,4
FREP-321263-Z,2022-08-11,2
FREP-321226-G,2023-06-10,4
FREP-321230-G,2023-06-10,4
FREP-321264-G,2023-06-11,4
FREP-321278-G,2023-06-11,4
FREP-86015-V,2023-06-20,3
FREP-86010-V,2023-06-20,3
FREP-320608-Z,2022-08-08,1
FREP-320707-Z,2022-08-08,1
FREP-306164-Z,2022-05-23,3
FREP-306344-Z,2022-05-24,0
FREP-282541-Z,2022-02-02,1
FREP-282813-G,2022-06-23,0
FREP-283640-G,2022-07-02,3
FREP-284005-Z,2022-02-09,4
FREP-284262-G,2022-07-10,1
FREP-284277-G,2022-07-10,1
FREP-284217-G,2022-07-09,2
FREP-284374-G,2022-07-11,0
FREP-284567-G,2022-07-13,3
FREP-284551-Z,2022-02-13,0
FREP-284790-G,2022-07-15,0
FREP-284953-Z,2022-02-15,0
FREP-284882-G,2022-07-16,3
FREP-285003-G,2022-07-18,2
FREP-285040-G,2022-07-18,2
FREP-284924-G,2022-07-17,0
FREP-284948-G,2022-07-18,2
FREP-284987-G,2022-07-18,2
FREP-285021-G,2022-07-18,2
FREP-285050-G,2022-07-18,2
FREP-285113-G,2022-07-18,2
FREP-285150-G,2022-07-19,4
FREP-285155-G,2022-07-19,4
FREP-285204-G,2022-07-19,4
FREP-285226-G,2022-07-19,4
FREP-285294-G,2022-07-19,4
FREP-285302-G,2022-07-19,4
FREP-285081-G,2022-07-18,2
FREP-285097-G,2022-07-18,2
FREP-285217-G,2022-07-19,4
FREP-285220-G,2022-07-19,4
FREP-285232-G,2022-07-19,4
FREP-285277-G,2022-07-19,4
FREP-285287-G,2022-07-19,4
FREP-285343-Z,2022-02-16,2
FREP-285324-Z,2022-02-16,2
FREP-285337-Z,2022-02-16,2
FREP-285351-G,2022-07-19,4
FREP-285419-Z,2022-02-17,4
FREP-285457-G,2022-07-20,3
FREP-285469-G,2022-07-20,3
FREP-285515-G,2022-07-20,3
FREP-285323-G,2022-07-19,4
FREP-285343-G,2022-07-19,4
FREP-285465-Z,2022-02-16,2
FREP-285386-Z,2022-02-16,2
FREP-285388-Z,2022-02-16,2
FREP-285491-Z,2022-02-16,2
FREP-285414-Z,2022-02-16,2
FREP-285456-G,2022-07-20,3
FREP-285513-Z,2022-02-16,2
FREP-285518-Z,2022-02-16,2
FREP-285523-Z,2022-02-17,4
FREP-285532-Z,2022-02-17,4
FREP-285555-G,2022-07-19,4
FREP-285874-Z,2022-02-18,0
FREP-285608-Z,2022-02-17,4
FREP-285654-G,2022-07-21,1
FREP-285687-G,2022-07-21,1
FREP-285554-Z,2022-02-17,4
FREP-285585-Z,2022-02-17,4
FREP-285781-G,2022-07-22,4
FREP-285679-G,2022-07-21,1
FREP-285798-Z,2022-02-17,4
FREP-285902-Z,2022-02-18,0
FREP-286047-Z,2022-02-18,0
FREP-286014-Z,2022-02-18,0
FREP-285979-Z,2022-02-18,0
FREP-286118-Z,2022-02-18,0
FREP-286005-Z,2022-02-18,0
FREP-286007-Z,2022-02-18,0
FREP-286010-Z,2022-02-18,0
FREP-286054-Z,2022-02-18,0
FREP-286082-Z,2022-02-18,0
FREP-286128-Z,2022-02-18,0
FREP-286087-Z,2022-02-18,0
FREP-286116-Z,2022-02-18,0
FREP-286147-Z,2022-02-18,0
FREP-286151-Z,2022-02-18,0
FREP-286152-Z,2022-02-18,0
FREP-286186-Z,2022-02-18,0
FREP-286218-Z,2022-02-18,0
FREP-286224-Z,2022-02-18,0
FREP-286235-Z,2022-02-18,0
FREP-286251-Z,2022-02-18,0
FREP-286265-Z,2022-02-18,0
FREP-286297-Z,2022-02-18,0
FREP-286166-Z,2022-02-18,0
FREP-286177-Z,2022-02-18,0
FREP-286195-Z,2022-02-18,0
FREP-286196-Z,2022-02-18,0
FREP-286200-Z,2022-02-18,0
FREP-286220-Z,2022-02-20,2
FREP-286222-Z,2022-02-18,0
FREP-286232-Z,2022-02-18,0
FREP-286241-Z,2022-02-18,0
FREP-286248-G,2022-07-27,4
FREP-286294-Z,2022-02-18,0
FREP-9422-O,2022-02-19,1
FREP-286327-Z,2022-02-18,0
FREP-286380-Z,2022-02-18,0
FREP-286342-Z,2022-02-18,0
FREP-9521-O,2022-02-18,0
FREP-286365-Z,2022-02-18,0
FREP-286369-Z,2022-02-18,0
FREP-286376-Z,2022-02-18,0
FREP-286421-Z,2022-02-18,0
FREP-286434-G,2022-07-19,4
FREP-286455-Z,2022-02-18,0
FREP-286465-Z,2022-02-18,0
FREP-286340-Z,2022-02-18,0
FREP-286343-Z,2022-02-18,0
FREP-286432-Z,2022-02-18,0
FREP-76383-C,2023-06-29,2
FREP-286423-Z,2022-02-18,0
FREP-76731-V,2022-02-18,0
FREP-76743-V,2022-02-18,0
FREP-76869-V,2022-02-18,0
FREP-76799-V,2022-02-18,0
FREP-286436-Z,2022-02-18,0
FREP-286438-Z,2022-02-18,0
FREP-286458-Z,2022-02-18,0
FREP-286483-Z,2022-02-18,0
FREP-286491-Z,2022-02-18,0
FREP-286524-Z,2022-02-18,0
FREP-76640-C,2023-07-06,4
FREP-76830-V,2022-02-18,0
FREP-286596-Z,2022-02-18,0
FREP-76726-V,2022-02-18,0
FREP-286608-Z,2022-02-18,0
FREP-76756-V,2022-02-18,0
FREP-286643-Z,2022-02-18,0
FREP-76842-V,2022-02-18,0
FREP-76843-V,2022-02-18,0
FREP-286517-Z,2022-02-22,1
FREP-76897-V,2022-02-18,0
FREP-286644-Z,2022-02-18,0
FREP-286571-Z,2022-02-18,0
FREP-77124-C,2023-07-15,3
FREP-286579-Z,2022-02-19,1
FREP-77261-C,2023-07-15,3
FREP-286595-Z,2022-02-18,0
FREP-77183-C,2023-07-15,3
FREP-286597-Z,2022-02-19,1
FREP-77203-C,2023-07-15,3
FREP-77381-V,2022-02-22,1
FREP-286646-Z,2022-02-18,0
FREP-77267-C,2023-07-16,1
FREP-286652-Z,2022-02-18,0
FREP-286662-Z,2022-02-18,0
FREP-77090-V,2022-02-20,2
FREP-77120-C,2023-07-14,4
FREP-286698-Z,2022-02-18,0
FREP-77125-C,2023-07-15,3
FREP-286709-Z,2022-02-18,0
FREP-77147-C,2023-07-15,3
FREP-77157-V,2022-02-20,2
FREP-286754-Z,2022-02-18,0
FREP-77275-V,2022-02-21,4
FREP-286896-Z,2022-02-18,0
FREP-286835-Z,2022-02-18,0
FREP-77355-C,2023-07-17,4
FREP-286788-G,2022-08-02,4
FREP-286907-Z,2022-02-18,0
FREP-77636-V,2022-03-04,0
FREP-286821-Z,2022-02-21,4
FREP-286844-Z,2022-02-18,0
FREP-286852-Z,2022-02-18,0
FREP-286874-Z,2022-02-19,1
FREP-286883-Z,2022-02-18,0
FREP-286918-Z,2022-02-18,0
FREP-286721-Z,2022-02-18,0
FREP-286748-Z,2022-02-18,0
FREP-286751-Z,2022-02-23,1
FREP-78433-V,2022-02-20,2
FREP-286771-Z,2022-02-18,0
FREP-286783-Z,2022-02-18,0
FREP-286808-Z,2022-03-02,2
FREP-286811-Z,2022-02-18,0
FREP-286810-Z,2022-02-18,0
FREP-286853-Z,2022-02-19,1
FREP-286926-Z,2022-02-18,0
FREP-286963-Z,2022-02-18,0
FREP-287055-Z,2022-02-18,0
FREP-78264-C,2023-08-11,1
FREP-78435-V,2022-02-18,0
FREP-78431-V,2022-02-23,1
FREP-287094-Z,2022-02-20,2
FREP-287119-Z,2022-02-18,0
FREP-286951-Z,2022-02-19,1
FREP-79003-V,2022-05-19,3
FREP-286959-Z,2022-02-18,0
FREP-287051-Z,2022-02-18,0
FREP-79464-C,2023-09-19,4
FREP-286984-Z,2022-02-19,1
FREP-287040-Z,2022-02-18,0
FREP-287046-Z,2022-02-18,0
FREP-287166-Z,2022-02-18,0
FREP-287168-Z,2022-02-22,1
FREP-287178-G,2022-08-06,1
FREP-287426-Z,2022-02-18,0
FREP-287263-Z,2022-02-19,1
FREP-287268-Z,2022-02-18,0
FREP-287306-Z,2022-02-18,0
FREP-287323-Z,2022-02-18,0
FREP-287331-Z,2022-02-20,2
FREP-287408-Z,2022-02-18,0
FREP-287487-Z,2022-02-18,0
FREP-287228-Z,2022-02-20,2
FREP-287450-Z,2022-02-18,0
FREP-287276-Z,2022-02-18,0
FREP-287286-Z,2022-02-19,1
FREP-287383-Z,2022-02-18,0
FREP-287422-Z,2022-02-22,1
FREP-287511-Z,2022-02-18,0
FREP-287580-Z,2022-02-19,1
FREP-287586-Z,2022-02-18,0
FREP-287591-Z,2022-02-19,1
FREP-287616-G,2022-08-11,2
FREP-287721-Z,2022-02-18,0
FREP-287733-Z,2022-02-20,2
FREP-287707-G,2022-08-12,3
FREP-287545-G,2022-08-10,4
FREP-287597-Z,2022-02-19,1
FREP-287598-Z,2022-02-19,1
FREP-287604-Z,2022-02-20,2
FREP-287739-Z,2022-02-18,0
FREP-287931-Z,2022-02-19,1
FREP-287773-Z,2022-02-22,1
FREP-287832-G,2022-08-13,0
FREP-287836-Z,2022-02-19,1
FREP-288048-Z,2022-02-19,1
FREP-287751-Z,2022-02-18,0
FREP-287805-Z,2022-02-19,1
FREP-287806-Z,2022-02-18,0
FREP-288029-Z,2022-02-19,1
FREP-287852-Z,2022-02-19,1
FREP-287908-Z,2022-02-19,1
FREP-287965-Z,2022-02-19,1
FREP-295176-G,2022-10-22,1
FREP-79703-C,2023-09-20,3
FREP-80166-C,2023-09-21,0
FREP-295291-G,2022-10-23,2
FREP-79759-C,2023-09-20,3
FREP-79782-C,2023-09-20,3
FREP-295715-G,2022-10-26,1
FREP-79806-V,2022-07-06,3
FREP-79964-C,2023-09-21,0
FREP-80118-V,2022-07-18,2
FREP-80131-V,2022-07-20,3
FREP-80400-C,2023-09-23,4
FREP-80817-V,2022-08-17,4
FREP-296452-G,2022-11-01,1
FREP-296456-Z,2022-02-19,1
FREP-296774-G,2022-11-02,1
FREP-296786-G,2022-11-02,1
FREP-296784-G,2022-11-02,1
FREP-296787-G,2022-11-03,2
FREP-81322-V,2022-09-22,4
FREP-297171-Z,2022-03-31,1
FREP-298480-G,2022-11-17,0
FREP-298489-Z,2022-04-07,3
FREP-298500-Z,2022-04-07,3
FREP-298744-Z,2022-04-07,3
FREP-298883-Z,2022-04-08,4
FREP-299321-G,2022-11-23,1
FREP-299417-Z,2022-04-11,0
FREP-84590-V,2023-03-31,1
FREP-299707-G,2022-11-27,4
FREP-338265-Z,2022-11-03,2
FREP-300749-G,2022-12-06,4
FREP-301412-G,2022-12-11,4
FREP-301425-G,2022-12-11,4
FREP-269737-G,2022-02-21,4
FREP-270095-G,2022-02-22,1
FREP-270263-G,2022-02-22,1
FREP-274527-G,2022-03-29,2
FREP-274807-G,2022-03-31,1
FREP-274767-G,2022-03-31,1
FREP-274775-G,2022-03-31,1
FREP-274967-Z,2021-12-15,0
FREP-339409-Z,2022-11-08,0
FREP-275373-Z,2021-12-18,1
FREP-291547-Z,2022-02-28,4
FREP-291743-Z,2022-03-01,0
FREP-291756-Z,2022-03-01,0
FREP-292155-Z,2022-02-18,0
FREP-292034-Z,2022-03-01,0
FREP-364310-Z,2023-03-17,1
FREP-364314-Z,2023-03-13,2
FREP-364300-Z,2023-03-17,1
FREP-292310-Z,2022-03-02,2
FREP-365273-Z,2023-03-22,0
FREP-365699-Z,2023-03-25,2
FREP-366667-Z,2023-03-30,1
FREP-292726-Z,2022-03-04,0
FREP-292860-Z,2022-02-18,0
FREP-292937-Z,2022-02-19,1
FREP-292939-G,2022-09-30,1
FREP-292940-G,2022-09-30,1
FREP-293106-G,2022-10-02,2
FREP-293374-G,2022-10-04,0
FREP-293633-Z,2022-02-19,1
FREP-294097-Z,2022-02-18,0
FREP-294470-G,2022-10-15,4
FREP-294492-Z,2022-02-18,0
FREP-294505-G,2022-10-16,3
FREP-294790-Z,2022-03-16,3
FREP-294856-G,2022-10-19,1
FREP-294866-Z,2022-02-18,0
FREP-288146-G,2022-08-16,4
FREP-288536-Z,2022-02-20,2
FREP-288604-Z,2022-02-20,2
FREP-288670-Z,2022-02-20,2
FREP-288768-Z,2022-02-20,2
FREP-288903-Z,2022-02-20,2
FREP-288962-G,2022-08-24,3
FREP-288761-Z,2022-02-20,2
FREP-288767-Z,2022-02-20,2
FREP-288791-Z,2022-02-20,2
FREP-288800-G,2022-08-23,4
FREP-288863-G,2022-08-23,4
FREP-288893-Z,2022-02-20,2
FREP-289212-Z,2022-02-21,4
FREP-289004-Z,2022-02-21,4
FREP-289078-Z,2022-02-21,4
FREP-289136-Z,2022-02-21,4
FREP-289161-Z,2022-02-21,4
FREP-289163-Z,2022-03-10,2
FREP-289341-G,2022-08-27,2
FREP-366656-Z,2023-03-30,1
FREP-366648-Z,2023-03-30,1
FREP-289544-Z,2022-02-21,4
FREP-365802-Z,2023-03-26,3
FREP-366687-Z,2023-03-31,1
FREP-289401-Z,2022-02-25,3
FREP-366248-Z,2023-03-28,3
FREP-289532-Z,2022-02-21,4
FREP-289632-Z,2022-03-01,0
FREP-289641-G,2022-08-31,4
FREP-289642-Z,2022-02-21,4
FREP-289781-Z,2022-02-22,1
FREP-366848-Z,2023-04-01,0
FREP-289917-G,2022-09-02,4
FREP-290308-G,2022-09-06,3
FREP-290154-Z,2022-02-22,1
FREP-290284-Z,2022-02-23,1
FREP-290109-Z,2022-02-28,4
FREP-290194-G,2022-09-05,3
FREP-290548-G,2022-09-08,2
FREP-367069-Z,2023-04-02,3
FREP-367136-Z,2023-04-03,0
FREP-290567-Z,2022-02-23,1
FREP-281866-Z,2022-01-29,4
FREP-368236-Z,2023-04-11,4
FREP-368151-Z,2023-04-10,1
FREP-282020-G,2022-06-16,1
FREP-282159-G,2022-06-17,3
FREP-367842-Z,2023-04-07,2
FREP-282280-G,2022-06-18,3
FREP-368099-Z,2023-04-10,1
FREP-369057-Z,2023-04-14,0
FREP-368601-Z,2023-04-12,4
FREP-369148-Z,2023-04-15,4
FREP-278955-G,2022-05-16,2
FREP-369130-Z,2023-04-15,4
FREP-256907-G,2021-10-31,1
FREP-262379-Z,2021-09-28,4
FREP-262399-Z,2021-09-28,4
FREP-262416-Z,2021-09-29,4
FREP-262737-Z,2021-10-01,4
FREP-262884-Z,2021-10-02,3
FREP-263542-Z,2021-10-06,1
FREP-263674-Z,2021-10-06,1
FREP-264118-Z,2021-10-09,4
FREP-264649-Z,2021-10-13,3
FREP-372673-Z,2023-05-09,4
FREP-372650-Z,2023-05-09,4
FREP-372781-Z,2023-05-10,4
FREP-265004-Z,2021-10-15,2
FREP-373649-Z,2023-05-15,4
FREP-265332-Z,2021-10-18,1
FREP-265372-Z,2021-10-19,2
FREP-265406-Z,2021-10-19,2
FREP-265561-G,2022-02-06,3
FREP-265550-Z,2021-10-20,3
FREP-265812-Z,2021-10-21,2
FREP-275551-G,2022-04-07,3
FREP-275522-G,2022-04-07,3
FREP-275886-G,2022-04-11,0
FREP-276112-G,2022-02-18,0
FREP-275839-Z,2021-12-21,3
FREP-276245-G,2022-02-21,4
FREP-276350-Z,2021-12-25,2
FREP-276599-Z,2021-12-28,1
FREP-276913-Z,2021-12-30,3
FREP-345725-Z,2022-12-12,3
FREP-349524-Z,2022-12-29,4
FREP-349516-Z,2022-12-29,4
FREP-349646-Z,2022-12-29,4
FREP-350070-Z,2023-01-01,3
FREP-278139-G,2022-05-08,0
FREP-278142-Z,2022-01-08,1
FREP-278461-G,2022-05-11,3
FREP-256076-G,2021-10-02,3
FREP-255819-G,2021-09-19,0
FREP-256080-G,2021-10-02,3
FREP-255956-G,2021-09-27,3
FREP-267185-G,2022-02-18,0
FREP-267257-G,2022-02-18,0
FREP-267250-G,2022-02-18,0
FREP-267296-G,2022-02-18,0
FREP-267317-G,2022-02-18,0
FREP-267236-G,2022-02-18,0
FREP-267196-G,2022-02-18,0
FREP-267206-G,2022-02-19,1
FREP-267258-G,2022-02-18,0
FREP-267271-G,2022-02-18,0
FREP-267505-G,2022-02-18,0
FREP-267341-G,2022-02-18,0
FREP-267395-G,2022-02-18,0
FREP-267359-G,2022-02-18,0
FREP-267370-G,2022-02-18,0
FREP-267373-G,2022-02-19,1
FREP-267422-G,2022-02-18,0
FREP-267411-Z,2021-10-31,1
FREP-267432-G,2022-02-18,0
FREP-267437-Z,2021-10-31,1
FREP-267327-G,2022-02-18,0
FREP-267357-G,2022-02-18,0
FREP-267367-G,2022-02-18,0
FREP-267384-G,2022-02-18,0
FREP-267429-G,2022-02-19,1
FREP-267421-Z,2021-10-31,1
FREP-267427-Z,2021-10-31,1
FREP-267428-Z,2021-10-31,1
FREP-267438-G,2022-02-18,0
FREP-267515-Z,2021-10-31,1
FREP-267514-Z,2021-10-31,1
FREP-267521-G,2022-02-18,0
FREP-267646-G,2022-03-10,2
FREP-267679-G,2022-02-18,0
FREP-267727-G,2022-02-18,0
FREP-267623-G,2022-02-22,1
FREP-267743-G,2022-02-18,0
FREP-267635-G,2022-02-18,0
FREP-267640-G,2022-02-18,0
FREP-267733-G,2022-02-18,0
FREP-267798-G,2022-02-20,2
FREP-267565-G,2022-02-18,0
FREP-267873-G,2022-02-20,2
FREP-267609-G,2022-02-18,0
FREP-268187-G,2022-02-19,1
FREP-267961-G,2022-02-19,1
FREP-267970-G,2022-02-19,1
FREP-268178-G,2022-02-18,0
FREP-267971-G,2022-02-18,0
FREP-352604-Z,2023-01-14,3
FREP-268184-G,2022-02-19,1
FREP-268181-G,2022-02-19,1
FREP-268198-G,2022-02-20,2
FREP-267995-G,2022-02-23,1
FREP-268004-G,2022-02-18,0
FREP-352938-Z,2023-01-16,4
FREP-268026-G,2022-02-19,1
FREP-268226-G,2022-02-20,2
FREP-268544-G,2022-02-19,1
FREP-268429-G,2022-02-19,1
FREP-268431-G,2022-03-14,1
FREP-268356-G,2022-02-19,1
FREP-268382-G,2022-02-18,0
FREP-268424-G,2022-02-20,2
FREP-268425-G,2022-02-19,1
FREP-268433-G,2022-02-19,1
FREP-268509-G,2022-02-18,0
FREP-268295-G,2022-02-24,3
FREP-268278-G,2022-02-19,1
